sense_id,pos,gloss,def,reverse,note
f5591d94-8100-464a-8565-8894df7da50c,v,{'pt': 'picar'},{'pt': 'picar (inseto; injeção; etc.)'},,
b0f67bb0-4d54-42df-9b69-fb3dfe73d1c1,n op,{'pt': 'suco'},{'pt': 'suco; liquido'},,
503692c8-69c9-411a-8005-9f514a6bf0c3,Noun,{'en': 'espécie de planta'},,,
207735da-b17c-4792-b8e1-01e9ac0a6d57,v,{'pt': 'tossir'},{'pt': 'tossir'},,
73f91042-a5d6-4d33-8f36-d4f41cc605b0,v,{'pt': '?'},{'pt': '?'},,
3d692d05-a5d4-4fbf-97cd-fb8b731c414b,Noun,"{'en': 'knife', 'pt': 'faca'}","{'en': 'knife', 'pt': 'faca'}",,
102ca3d3-aa4b-4aef-92c5-a1dba5a1f1f4,Noun,{'en': 'tamanduá bandiera'},,,
9727a434-1d36-4144-bdfa-e890bc9b7624,v,{'pt': 'chiar'},{'pt': 'chiar; rádio que só da estático'},,
2687bc4a-13fc-4ab0-bcf6-d5e7f006ffd1,Noun,"{'en': 'grandmother', 'pt': 'avó'}","{'en': 'grandmother', 'pt': 'avó'}",,
1973b362-0278-4803-9d9b-0c14e12255b5,pro,"{'en': 'the.one', 'pt': 'ele.quem(?)'}","{'en': 'the.one', 'pt': 'ele.quem(?)'}",,
7108c6b2-390d-4568-a8f9-2c92b208c811,Noun,{'en': 'peneira'},,,
6a402dc5-33f3-43af-9c67-d1242c02459b,Noun,{'en': 'espécie de cobra'},,,
46edc95f-9dce-4cc7-ae3a-29d74804cdf3,Noun,"{'en': 'firewood', 'pt': 'lenha'}","{'en': 'firewood', 'pt': 'lenha'}",,
05914b5d-e8d3-4f1a-8928-e15b2060dffe,Noun,"{'en': 'stone.axe', 'pt': 'machado.de.pedra'}","{'en': 'axe/stone axe', 'pt': 'machado (de pedra)'}",,
ef54e133-d197-4f71-bea1-8cd979b41d6c,adj?,"{'en': 'blue', 'pt': 'azul'}","{'en': 'blue', 'pt': 'azul'}",,
9cfe8232-c3c5-435e-8c6e-2780b0bc1008,v,{'pt': 'cabelo.louro'},{'pt': '(ter?) cabelo louro ou branco'},,
31053f99-5138-4ad7-a729-0f138214657d,Noun,{'en': 'maruim'},,,
8c07f586-be16-4f07-9a9c-023ca9c8f2e9,n,"{'en': 'fish', 'pt': 'peixe'}","{'en': 'fish (generic)', 'pt': 'peixe (generico)'}",,
733c6833-5277-4aeb-99d8-803cb3116d2f,adv,{'pt': 'naquela.época'},{'pt': 'naquela época; dentro da boca'},,
714da4b2-e9d1-4e5a-bb4e-81c73526b361,Noun,"{'en': 'moon', 'pt': 'lua'}","{'en': 'moon', 'pt': 'lua'}",,
9594296f-8151-41f3-bad7-157332bf3d01,n op,{'pt': 'esteio'},{'pt': 'esteio'},,
cc82523d-d4b8-4e87-8188-54798c02eb6b,Noun,{'en': 'espécie de árvore'},,,
f667416b-3d6c-47e3-af04-3f8dfa905b2d,adv,{'pt': 'de.novo'},{'pt': 'de novo'},,
d0ea0e92-b63d-499e-a71b-8d214de7f646,v,"{'en': 'fall.down', 'pt': 'cair'}","{'en': 'fall down', 'pt': 'cair'}",,
24d94776-3f11-4a63-8f57-f8537609dd72,Noun,"{'en': 'head', 'pt': 'cabeça'}","{'en': 'head', 'pt': 'cabeça'}",,
c918bbb6-bb97-4ac6-8b02-0e1553b1f487,pro,{'pt': '2sg.POSS'},{'pt': '2sg possessivo'},,
832045c5-8729-4d05-abcf-7b9fd60d538b,Noun,{'en': 'morcego'},,,
2fdaaa67-fb7c-47a8-a5ae-860572f96d7c,v,{'pt': 'levar.baixo'},{'pt': 'levar para baixo'},,
92afd846-b8a6-46a9-9bb3-2bdc197010c9,Noun,"{'en': 'shoes', 'pt': 'sapatos'}","{'en': 'shoes', 'pt': 'sapatos'}",,
ab82840e-3c79-4f10-a08b-12ed7855322e,v imp?,{'en': 'Fique quieto!'},,,
8e895438-847a-412d-822f-0afad834b149,Noun,{'en': 'beija-flor.sp'},,,
f2196210-d7e3-488e-a17b-3e4913285f27,Noun,{'en': 'céu'},,,
982bd1ed-3ff1-4daa-8143-455e86ad502a,Noun,{'en': 'tamatá'},,,
1c252e17-d02d-4c19-b0b9-2e744c8a53a5,Noun,"{'en': 'fish.poison', 'pt': 'timbó'}","{'en': 'fish-poison; barbasco', 'pt': 'timbó'}",,
dda3bff6-86b6-43f6-875b-4114ecf486bb,Noun,{'en': 'mucura (gambá)'},,,
309a034c-ba4f-47dc-894e-a6c84313315c,Noun,{'en': 'irmã'},,,
629f769d-8878-4f1c-aa51-fd867347fbe8,adv,{'pt': 'ontem'},{'pt': 'ontem'},,
10bef4c5-594e-483b-87a7-dfbe9a7b3d95,Verb,"{'en': 'chew', 'pt': 'mastigar'}","{'en': 'chew', 'pt': 'mastigar'}",,
d53410b3-307e-4e17-9710-01c6015cee6b,?,{'pt': '?'},{'pt': '?'},,
764be976-ed27-495c-921b-c40cb3a6f56b,post,{'en': 'ABL'},,,
bc6387cc-13b1-42f3-9cc3-ef59da11962e,Noun,{'en': 'sol'},,,
de8a5987-7c8e-4ab1-a9fa-afd1d4df7948,v,"{'en': 'tear', 'pt': 'rasgar'}","{'en': 'tear', 'pt': 'rasgar'}",,
a666ad75-f16d-4256-a561-377b5438bd63,Noun,{'en': 'no fundo (do rio)'},,,
24056053-8f89-4c76-a5ae-c457f3c22db0,Verb,"{'en': 'hold', 'pt': 'segurar'}","{'en': 'hold', 'pt': 'segurar'}",,
b0ede0fe-0800-45cb-9fe1-00e5d67183a5,v onom,{'pt': 'tirar.foto'},,,
9878c9f0-7143-43e8-b621-1b970cb700ec,Verb,{'en': 'be.big.MULT'},,,
1c9fe5f0-3be0-4d20-8342-30828a0d37c7,Noun,"{'en': 'deity', 'pt': 'divinidade'}","{'en': 'deity; culture figure', 'pt': 'divinidade; figura mítica'}",,
738bfde9-8123-4d10-80aa-c6d22cac9bdd,v,{'pt': 'pensar'},{'pt': 'pensar incorrectamente'},,
1d552273-f279-489e-9a65-9f0ba9cb6022,v,{'pt': 'trazer'},{'pt': 'trazer'},,
abef926e-30eb-474e-acdb-321061749115,Verb,{'en': 'find'},,,
6a6e4936-71ba-4ebc-8204-0a68661a9b3b,Noun,"{'en': 'sister', 'pt': 'irmã'}","{'en': 'sister', 'pt': 'irmã'}",,
4dda01e3-4cc8-4051-809a-ec2534727c54,n,{'pt': 'cipó.sp'},{'pt': 'esp. de cipó'},,
060e2378-9efd-496c-86c5-8c940f2d294a,n op,{'pt': 'pertences'},{'pt': 'pertences'},,
fba85b9e-c1bc-4f8a-98d2-34356783bfd4,n,{'pt': 'moça'},{'pt': 'moça'},,
c0c5d23e-3f56-48b5-a06e-46c9e2be5126,?,{'pt': '?'},{'pt': '?'},,
87c6f66a-3872-4977-bada-eb6b026a7266,v,"{'en': 'see', 'pt': 'ver'}","{'en': 'see', 'pt': 'ver'}",,
47d31671-ecf0-47b4-a4d0-be26e05167f3,v,"{'en': 'know', 'pt': 'saber'}","{'en': 'know', 'pt': 'saber'}",,
d9d59f38-a96d-465b-a528-6b512bf0bd61,v,"{'en': 'understand', 'pt': 'entender'}","{'en': 'understand', 'pt': 'entender'}",,
46b51355-1a5b-431a-b504-3aba4f228a2d,v,,,,
8dba5f05-3bc0-435d-9dd5-dde7ea11c2e6,Noun,"{'en': 'grease', 'pt': 'gordura'}","{'en': 'grease', 'pt': 'gordura'}",,"('ta syyj', 'grammar')"
93072db2-e472-4aee-9742-93b4062cfe38,Noun,"{'en': 'soldier', 'pt': 'soldado'}","{'en': 'soldier', 'pt': 'soldado'}",,
f275b2ad-cf9d-4d4b-9d62-cae59f0e18e3,conj,{'pt': 'devido'},{'pt': 'devido'},,
cfe9901e-6345-4f27-a730-29761de0e492,Noun,{'en': 'cabelo'},,,
44cf4c32-09a4-4dc3-a108-a8b468a272df,Verb,{'en': 'hold.in.hand'},,,
e1da81d8-f4da-4215-85e8-3abd274f3e65,Noun,"{'en': 'coca', 'pt': 'coca'}","{'en': 'coca', 'pt': 'coca'}",,
b487a001-f2e9-4175-8ca9-4720edda4966,n,"{'en': 'peach.palm', 'pt': 'pupunha'}","{'en': 'peach palm', 'pt': 'pupunha'}","[('pupunha', 'pt'), ('peach palm', 'en')]",
008871fd-4619-4a18-8f3a-e7084bd3eaf6,part?,{'en': 'still'},,,
7322fb76-b62e-4454-8e73-57a5c701cce0,Noun,"{'en': 'star', 'pt': 'estrela'}","{'en': 'star', 'pt': 'estrela'}",,
93baf37f-6deb-47a4-b509-4d183d5e9024,Noun,"{'en': 'electric.eel', 'pt': 'poraquê'}","{'en': 'electric.eel', 'pt': 'poraquê'}",,
b1601ccf-4cca-4c12-8c21-e57e47975ec6,v?,{'pt': 'cobrir?'},{'pt': 'cobrir?'},,
89db112b-23a7-480c-bd7d-4e4666902cac,Noun,"{'en': 'capybara', 'pt': 'capivara'}","{'en': 'capybara', 'pt': 'capivara'}",,
ed15c35a-3252-4d15-a128-6b5eafbbf5c4,?,{'pt': '?'},{'pt': '?'},,
47f25ff7-6c5b-48a8-90bf-80071db11447,n? pro?,{'en': 'all'},,,
81d7e359-3648-41a4-9768-f71bf2a10c3b,?,{'pt': '?'},{'pt': '?'},,
8fd64453-4f0d-4333-8b34-fa163c51f2bc,Noun,{'en': 'axe'},,,
79383229-00b4-4a3d-9e07-12b9c9180b6c,Noun,"{'en': 'praying.mantis', 'pt': 'louva-a-deus'}","{'en': 'praying mantis', 'pt': 'louva-a-deus'}",,
44a8503d-b792-47fe-9d9f-64d99e2033c5,Noun,"{'en': 'tongue', 'pt': 'língua'}","{'en': 'tongue', 'pt': 'língua'}",,
5988c52b-c4a7-40a0-878d-df06c0a3a6f1,adj?,"{'en': 'short', 'pt': 'curto'}","{'en': 'short', 'pt': 'curto'}",,
1eb1e4d9-e6bc-4cd0-95df-bda85e527332,v,"{'en': 'dance', 'pt': 'dançar'}","{'en': 'dance', 'pt': 'dançar'}",,
fc3a87c1-4523-4546-a6a0-b3c3f752a07a,v,{'pt': 'pena.de'},{'pt': 'pena de'},,
c9271f93-f481-42b2-a37d-27286479ac5a,v,{'pt': 'correr.atrás.de.caça'},{'pt': 'correr atrás de caça'},,
25e8d112-6ab9-4a75-ad19-cf3922cb1bea,n,"{'en': 'grass', 'pt': 'capim'}","{'en': 'grass', 'pt': 'capim'}",,
05113311-c10a-487a-9113-cc9a011fe458,Noun,"{'en': 'body.hair', 'pt': 'pelo.corpo'}","{'en': 'body hair', 'pt': 'pelo do corpo'}",,
85079af8-aff3-4871-a735-d2c5e92c2349,Noun,"{'en': 'flea', 'pt': 'pulga'}","{'en': 'small flea; foot bug', 'pt': 'pulga pequena; bicho-do-pé'}",,
17fa4cea-ea5e-4fac-9e4d-925efe463ffb,v?,{'pt': '?'},{'pt': '?'},,
a4f007b6-bc8f-466e-85ae-cd7fb76c8f9f,Noun,"{'en': 'lizzard', 'pt': 'calango'}","{'en': 'lizzard', 'pt': 'calango'}",,
9bd5ef13-0ca5-4550-9eec-36881dc15ec5,v,{'pt': 'fazer.barulho'},{'pt': 'fazer barulho'},,
a7ca0748-82d5-4f99-8f89-0fef61c7c8ae,adj?,"{'en': 'thick.surface', 'pt': 'grosso.superficie'}","{'en': 'thick for surface', 'pt': 'grosso para superficies'}",,
5794f402-cb6e-49d8-80cc-f4e1fd567c8b,Verb,{'en': 'cortar cabelo'},,,
6b9308c9-92c1-4405-bc5e-78d7ea232d3d,v,{'pt': 'queimar'},,,
664dc772-03cd-4987-bcfd-992dd5c23347,v,{'pt': 'contente'},{'pt': 'ficar alegre; contente'},,
084dc0d5-4123-441b-8f4f-fc8204e76ba5,Noun,"{'en': 'piranha', 'pt': 'piranha'}","{'en': 'piranha', 'pt': 'piranha'}",,
686f8334-2be2-49a6-98dc-ace6be0253af,adv,{'pt': 'o.quê?'},{'pt': 'o quê?'},,
7be0dd72-8c78-40e3-8938-84d254258169,n,{'pt': 'pica-pau.sp'},{'pt': 'esp. de pica-pau'},,
56b8a4f3-9b5e-4bd6-be92-4fd601ead5cc,Noun,"{'en': 'pigweed', 'pt': 'caruru'}","{'en': 'Pigweed; green amaranth', 'pt': 'caruru; bredo (Bahia)'}",,
211f702c-327a-4edb-ad92-3b10980b1502,Noun,"{'en': 'bamboo', 'pt': 'taboca'}","{'en': 'bamboo', 'pt': 'taboca'}",,
3d9604c2-3c62-4db1-ac74-97bda54287aa,adv,{'pt': 'muitas.vezes'},{'pt': 'muitas.vezes'},,
1681b58c-d028-4b6c-af21-833f4abef2ce,v,"{'en': 'go.up', 'pt': 'subir'}","{'en': 'go up; climb', 'pt': 'subir; trepar'}",,
b6b2eacc-3cd5-4627-aa03-efc2d1cb0ae0,v,"{'en': 'drink', 'pt': 'beber'}","{'en': 'drink', 'pt': 'beber'}",,
3061e908-7a43-4898-81e5-474186975516,Noun,"{'en': 'honey', 'pt': 'mel'}","{'en': 'honey', 'pt': 'mel'}",,
61eb6c89-62e9-4d43-9631-a60b3b75416f,Noun,"{'en': 'bread.griddle', 'pt': 'forno.p.beiju'}","{'en': 'griddle for cooking flatbread', 'pt': 'forno para beiju'}",,
27196443-08b4-4e3b-82e9-14987c24f524,Noun,{'en': 'açaí'},,,
88e4770f-4dae-4f75-b006-5f244ab11a8f,v?,{'pt': '?'},{'pt': '?'},,
c033aa4e-eaab-4635-9849-8a06e230ad2b,n,{'pt': 'irmão.novo'},{'pt': 'irmão mais novo'},,
a1a1325f-1b03-4a86-938d-7881f4f9e5f8,adv op,{'pt': 'ao.lado'},{'pt': 'ao lado de'},,
55b8d752-142d-42f1-b9f2-d9f7dcc3c2ef,adv op,{'pt': 'rio.para.cima'},{'pt': 'rio para cima'},,
fc0c1443-58ce-424e-b411-917a8b0275d0,v,{'pt': 'bater.com.pau'},{'pt': 'bater (roupa; ou veneno para eixe) com pau; molhar (a huva)'},,
f035b45c-778c-47e1-b960-a5c5268c0195,Noun,"{'en': 'sugar', 'pt': 'açucar'}","{'en': 'sugar; sugar cane', 'pt': 'açucar (de cana)'}",,
7671c5b4-a8ba-4cf5-9aa7-c6954fd27aeb,,"{'en': 'nape', 'pt': 'nuca'}","{'en': 'nape (of neck)', 'pt': 'nuca'}",,
4cc1321a-94fe-4c5c-a43b-52e94385b3c1,Noun,{'en': 'fígado'},,,
e557d8cf-3565-42c7-a7ad-e577b285276b,n,{'pt': 'peneira'},{'pt': 'peneira'},,
9e1223a6-228a-4d4d-ba2f-25ef8804f6d7,Noun,"{'en': 'fish.poison', 'pt': 'timbó'}","{'en': 'fish.poison', 'pt': 'timbó'}","[('timbó', 'pt'), ('fish.poison', 'en')]",
30b6b00e-35b7-4f21-b03c-a7e38c3e76cd,v,"{'en': 'cook', 'pt': 'cozinhar'}","{'en': 'cook', 'pt': 'cozinhar'}",,
6183cf2d-10a2-4e00-b5c6-5be7784feb1c,Noun,"{'en': 'fire', 'pt': 'fogo'}","{'en': 'fire', 'pt': 'fogo'}",,
12412bd3-a310-4ab7-ab5d-ec26dc64066a,Noun,{'en': 'arara vermelha'},,,
7ddabbf3-62e0-4d27-8810-382c9d945a3d,Noun,"{'en': 'alligator', 'pt': 'jacare'}","{'en': 'alligator', 'pt': 'jacare'}",,
f43e8d53-f658-4d03-8c6e-95b303755000,Noun,{'en': 'macaco bicó'},,,
0333597e-bcd2-4496-a061-30b0c534634b,pos,{'pt': 'DIM'},{'pt': 'diminuitivo'},,
532dc17f-bf65-4d18-9545-d3e0a9b1aa66,?,{'en': 'PART'},,,
140ca0d1-097c-4966-a150-0a23408c2676,n,{'pt': 'tucumã'},{'pt': 'esp. de palmeira (tucumã)'},,
768a0d08-7acd-4dc5-8ee2-c192a6ff752c,Noun,{'en': 'peçonha'},,,
c20b16fb-880d-4de4-aa1c-8ecbe9fd00d1,v?,{'pt': 'fazer.som?'},{'pt': 'fazer.som?'},,
14811108-3b59-4c9c-8e11-d81a6507a241,Noun,"{'en': 'ash', 'pt': 'cinzas'}","{'en': 'ash', 'pt': 'cinzas'}",,
bdeb62c5-0d1b-430f-a59f-d2833a0d0d04,Noun,{'en': 'nariz'},,,
41eff7a0-e31d-4bd3-8634-93fbb58f342b,Noun,{'en': 'machete'},,,
1325af38-6628-4e3b-b295-f029ab7dd4f1,v,{'pt': 'estar.perto'},{'pt': 'estar perto (logo)'},,
a7bd6b88-c9ce-4b22-a227-8ad7e1b0ea09,Noun,{'en': 'espécie de macaco'},,,
d717f4e3-80ca-4d95-81d9-20781aadb84e,n,{'pt': 'tio'},{'pt': 'tio (irmão do pai)'},,
63362b5e-44b9-463a-b7f1-960efbdedfa8,n,{'pt': 'caça'},{'pt': 'caça'},,
e15a640f-2051-4b54-92b9-da7fd8180204,?,{'pt': '?'},{'pt': '?'},,
326a56ee-0d71-4230-8bfc-7a1799534060,v?,{'pt': 'dor?'},{'pt': 'dor?'},,
a6d7ec4c-04af-4d85-8640-ec123d877ace,Noun,"{'en': 'manatee', 'pt': 'peixe-boi'}","{'en': 'manatee', 'pt': 'peixe-boi'}",,
c0c1298f-d950-4c9f-9feb-acf2ce7bfe06,v,"{'en': 'eat', 'pt': 'comer'}","{'en': 'eat', 'pt': 'comer'}",,
e95687d3-d51a-4218-aed8-28ea4e3cf780,v,{'pt': 'exugar'},{'pt': 'exugar; esfregar com a mão'},,
9d55ea25-4021-4c97-af55-30c6c927c056,v,{'pt': 'procurar'},{'pt': 'procurar'},,
0dcf1d83-0e4a-4003-aa0c-b9d0076e306d,n,{'pt': 'cesto.tipo'},{'pt': 'tipo de cesto'},,
300346bc-99e6-48dc-a4e9-aa192268039c,Verb,{'en': 'be.heavy'},,,
f5c835c7-d8fd-4550-86b8-1ae3eee1f424,?,{'pt': '?'},{'pt': '?'},,
96393d18-7f80-4a9e-998b-120f63260717,,"{'en': 'NRML20', 'pt': 'NMRL20'}","{'en': 'twenty', 'pt': 'vinte'}",,
16f88cd2-c7ca-4b31-8341-decc1d29ac0f,interj?,{'pt': '?'},{'pt': '?'},,
78f7de6c-c116-4da4-8294-89b1ce719807,Noun,"{'en': 'termite', 'pt': 'cupim'}","{'en': 'termite', 'pt': 'cupim'}",,
967dd8eb-840d-4ec3-bbf1-79adc3a6e411,Noun,"{'en': 'day', 'pt': 'dia'}","{'en': 'day', 'pt': 'dia'}",,
4f6cd69b-ecc3-4e16-af60-cd4750c24c9d,Noun,"{'en': 'crab', 'pt': 'caranguejo'}","{'en': 'crab', 'pt': 'caranguejo'}",,
d8de3930-0be6-4e83-86c4-a5e307ff61ca,Noun,"{'en': 'mat.uncle', 'pt': 'tio materno'}","{'en': 'maternal uncle', 'pt': 'tio materno'}",,
e590312c-74dc-4c1f-b837-2b58e68e294e,Noun,{'en': 'espécie de árvore'},,,
8f40b299-9b38-442a-a95c-cff1264ef2df,n,{'pt': 'rosto'},{'pt': 'rosto; olho'},,
ef83758b-9301-4a62-a3a6-b24460de9fc6,Noun,{'en': 'mucura'},,,
8f285239-8467-4034-a22f-4789b0c9253f,v,{'pt': 'temperar.comida'},{'pt': 'temperar comida com pimentão'},,
15b1cb7d-2e50-4350-ba50-279aaaabe67b,Noun,{'en': 'canoe'},,,
6465d925-e64d-448e-9c2c-3fee41eeca93,n,{'pt': 'calango.venenoso.sp'},{'pt': 'esp. de calango venenoso'},,
f2eacd62-e947-4696-9222-45f3eafd0b81,Noun,{'en': 'mira; alvo'},,,
a057e6a2-cb4c-4fae-9b17-509164eb73b8,Noun,"{'en': 'mud', 'pt': 'lama'}","{'en': 'mud', 'pt': 'lama'}",,
85ac41ac-e911-4d6d-8c0d-c3e7cd8fde16,Verb,"{'en': 'think', 'pt': 'pensar'}","{'en': 'think', 'pt': 'pensar'}",,
51060597-fcf4-464c-ac0f-33d8484d82f2,v,{'pt': 'cavar'},{'pt': 'cavar (com faca; enxada; etc.)'},,
c0b191ca-eb8b-4153-8741-b7e0c0d3d66e,Noun,{'en': 'espécie de mutuca'},,,
c6120db9-862e-4614-b399-ac4043c65814,Noun,{'en': 'aracu'},,,
198a656a-bddb-463f-8901-a04cb3d349e6,n,{'pt': 'madeira'},{'pt': 'madeira; lenha; fogo'},,
abe5b97c-448f-4f6c-ac6a-bdda6bfa9e1b,Noun,{'en': 'areia'},,,
ee6f2465-24bf-465c-82bf-2c976b3574dd,Noun,{'en': 'toco'},,,
dbfa060e-6355-4b31-bfc6-7fcc4b3756ef,Noun,"{'en': 'gun', 'pt': 'espingarda'}","{'en': 'gun', 'pt': 'espingarda; fusil'}",,
fddffcd4-f85d-4c97-b3c1-281d165b93db,Noun,"{'en': 'tripod', 'pt': 'tripe'}","{'en': 'tripod for washing manioc', 'pt': 'tripe'}",,
c50cf63e-585e-4081-9ac5-717e89ee7779,Noun,"{'en': 'cricket', 'pt': 'grilo'}","{'en': 'cricket', 'pt': 'grilo'}",,
aa2601e2-fed8-4d1f-8f5f-6f9cbc74cddc,v?,{'pt': '?'},{'pt': '?'},,
80564ff1-b890-4683-8543-2f7d3ea725a3,Verb,{'en': 'não ter preguiça'},,,
4026826f-c9c1-4fcd-b728-763101143927,Noun,{'en': 'socó'},,,
f1490919-44a1-4678-9ecc-0bbb37f55c01,n,{'pt': 'remédio'},{'pt': 'remédio'},,
b4d6a318-2f0e-43b2-923a-3c0a864f9e3f,Noun,"{'en': 'pat.aunt', 'pt': 'tia paterna'}","{'en': 'paternal aunt', 'pt': 'tia paterna'}",,
fb1ced58-8719-4453-8745-a66a8dd1bf7c,Adverb,{'en': 'long.ago'},,,
3322dadc-8d0c-4448-a5bd-c32a1f45c1d6,adv,{'pt': 'ainda'},{'pt': 'ainda'},,
d3f3789f-497c-46fc-851e-869de94cdfee,,"{'en': 'NMRL4', 'pt': 'NMRL4'}","{'en': 'four', 'pt': 'quatro'}",,
d8980f14-df9f-4bb5-a4e1-1fe2d1545f63,Verb,{'en': 'take'},,,
bf9894a8-4dfa-47e2-b97c-2b2528d5ee96,Noun,"{'en': 'jararaca.snake', 'pt': 'jararaca'}",,,
5f085cb2-4a45-4bc7-9268-e3b4bf70b614,Noun,{'en': 'espécie de cipó'},,,
f04d8c55-09b0-4744-8bbe-2e1ef6eb471f,Verb,"{'en': 'lie.in.hammock', 'pt': 'deitar.rede'}","{'en': 'lie in hammock', 'pt': 'deitar na rede'}",,
5e501741-a16c-4994-bfe5-96c8fae4e0a0,n,{'pt': 'ambaiba.sp'},{'pt': 'esp. de ambaiba; instrumento ue da ritmo à dança'},,
0e072346-4ea1-43ff-96ed-c4aefa2fcccf,v,{'pt': 'escapulir'},{'pt': 'escapulir'},,
9e4aac3d-a335-44e5-b2e2-e7e8d10a8df6,n,"{'en': 'root', 'pt': 'raiz'}","{'en': 'root', 'pt': 'raiz'}",,
100f0c7d-1293-4388-92a5-114850f3136e,pro,"{'en': '1sg', 'pt': '1sg'}",{'pt': 'eu; 1s'},,
d42a357b-2e69-47da-8c38-23056aefd83d,?,{'en': 'maduro'},,,
0e7142ba-03dd-499a-91f1-97b7c47f5d72,n,{'pt': 'companheiro'},{'pt': 'companheiro'},,
5b065c4e-62e9-4c7c-aeaa-f21eb3894bcf,n,{'pt': 'doença'},{'pt': 'doença; instrumento'},,
a110f895-5003-4337-b4a3-202471d74c63,Verb,"{'en': 'hack', 'pt': 'cortar'}","{'en': 'hack', 'pt': 'cortar'}",,
ebfaf44d-4e1d-42c1-94d7-3da29c46d943,v,{'pt': 'torcer rede'},{'pt': 'torcer rede'},,
974f52a4-055b-4f7f-adcc-3ce7affed7bc,n,{'pt': 'cipó.sp'},{'pt': 'esp. de cipó'},,
a992b1f6-69ca-4e05-9c81-8247409eebf5,Noun,"{'en': 'manivara', 'pt': 'manivara'}","{'en': 'manivara', 'pt': 'manivara'}",,
ed0ba0e2-d323-4f3b-823e-e07bc2bcb0ed,n,{'pt': 'filho/a'},{'pt': 'filho/a'},,
0756186b-78d9-4f08-8487-28a5761781e9,suf,{'pt': 'DM'},{'pt': 'marcação no discurso'},,
024c6853-a275-49fd-906c-b4885db73a46,Noun,"{'en': 'sister/brother.in.law', 'pt': 'cunhada/o'}","{'en': 'sister/brother-in-law', 'pt': 'cunhada/o'}",,
cf6cb77b-8759-4417-846f-f4615aa01031,Noun,"{'en': 'faeces', 'pt': 'fezes'}","{'en': 'faeces', 'pt': 'fezes'}",,
339a2390-193b-4e46-b7d9-76429e5bf07d,n,{'pt': 'finado'},{'pt': 'finado'},,
4efd7702-cf05-40d8-847c-eb5cc0afb71f,Noun,{'en': 'coroca'},,,
b3209c8e-3460-48bd-8ce6-2ecd3acfb90d,n,{'pt': 'medo'},{'pt': 'medo'},,
484bdda3-653a-4e80-8dfc-8daaa88d5f4c,Noun,"{'en': 'papaya', 'pt': 'mamão'}","{'en': 'papaya', 'pt': 'mamão'}",,
488e94db-592f-45b7-9f26-4992cabe0416,,"{'en': 'rotten.wood', 'pt': 'madeira.podre'}",,,
9894851c-dd8d-47d6-854a-48143a4dd300,Verb,"{'en': 'sweat', 'pt': 'suar'}","{'en': 'sweat', 'pt': 'suar'}",,
524de672-cfcd-498f-ad8a-ff63f63e40a6,v,"{'en': 'sharp', 'pt': 'amolado'}","{'en': 'sharp', 'pt': 'amolado'}",,
4f37f451-f9c7-46e5-9bf2-20ea07bb94fd,Noun,{'en': 'manchas escuras na pele'},,,
3e338bdc-f7f3-4f3e-8909-9a5e0882edc5,n op,{'pt': 'irmão'},{'pt': 'irmão'},,
5a40707f-ff6a-4c4b-9e2e-d72bcb4c9a68,Noun,"{'en': 'taoca', 'pt': 'taoca'}","{'en': 'taoca (ant)', 'pt': 'taoca (formiga)'}",,
43443a2c-b52c-4b96-ae12-93d8f95fd8bb,Verb,"{'en': 'work', 'pt': 'trabalhar'}","{'en': 'work', 'pt': 'trabalhar'}",,
cd5eb76c-c0a8-40be-905c-1cf2da368b56,v,"{'en': 'pound', 'pt': 'martelar'}","{'en': 'pound', 'pt': 'martelar'}",,
e05e7677-4e81-4cfa-92cf-48e4334f35a1,v,{'pt': 'parar.descansar'},{'pt': 'parar para descansar'},,
99df7779-2ec1-4827-a925-dadc899e8c89,v,{'pt': 'descascar.fruta'},{'pt': 'descascar fruta'},,
3dc7d08c-b772-4047-88f7-269b129dba53,v,{'pt': 'trazer'},{'pt': 'trazer'},,
844c36b7-77dd-4af0-8a80-7040735b8893,Noun,"{'en': 'coals', 'pt': 'brasa'}","{'en': 'coals', 'pt': 'brasa'}",,
cd1bdf95-2c19-4544-bf47-692a2029f954,Noun,"{'en': 'igapó', 'pt': 'igapó'}","{'en': 'igapó', 'pt': 'igapó'}",,
d4cc9505-c2a9-4ed8-b7e7-6bc0acefbcbc,v,{'pt': 'estar.com.raiva'},{'pt': 'estar com raiva'},,
905f7d66-d1f4-4b4f-9af8-6046f1929d46,n op,"{'en': 'flower', 'pt': 'flor'}","{'en': 'flower', 'pt': 'flor; fruta nova'}",,
9d4b2d21-64aa-429e-98c0-f0ebd109f1b1,n op,{'pt': 'grelo'},{'pt': 'grelo'},,
03f49beb-4c0b-4baf-a210-0efd259e35a6,Noun,{'en': 'cabeça'},,,
9f5d15a5-51ae-43d8-9199-e28dfde91a2b,Noun,"{'en': 'manioc.meal', 'pt': 'farinha'}","{'en': 'manioc meal', 'pt': 'farinha'}",,
18607acf-e7ee-44d5-81cf-6dcfbc8298b0,onom,{'pt': 'rede.balançando'},{'pt': 'som produzido por rede alançando'},,
d561a8e1-eb42-4813-8765-62894a516bc3,Noun,"{'en': 'fishing.line', 'pt': 'linha.de.pesca'}","{'en': 'fishing line', 'pt': 'linha de pesca'}",,
b1964713-cd79-41cd-a8ff-7fc4230c8e11,Noun,"{'en': 'resin', 'pt': 'resina'}","{'en': 'resin', 'pt': 'resina; breu'}",,
