entry_id,bibliography,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
madyyk_09e54f3c-410b-415c-8850-75ea270e4552,Fieldnotes Epps/Obert; 2018,2018-03-08T07:17:53Z,,madyyk,stem,{},"{'Martins': 'madɯːk', 'Barbosa': 'madiːk'}",maˈdɨ:k˺,['9b92b2cb-bb24-4ffd-bb03-3b21acf80bd0'],"{'madɯːk_a79dbe05-2ba9-47a7-8e82-412e1dcbc089': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'madiːk2_33d37501-2096-43ca-8bdd-cfcc695acd7c': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
aeeh_09e8dc25-0156-4bd0-991f-71b4cf82372a,SIL Dict 2011,2018-03-08T07:17:52Z,,aeeh,stem,{},,ae:h,,,"{'e24b937d-f986-4e73-a3bd-5b6b59a0a01a': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
kasug_0a6b31fb-6433-4d7b-b051-c162f4767c39,SIL Dict 2011,2018-03-08T07:17:53Z,,kasug,stem,{},,kaʃug,,,"{'cb9fef40-4b1b-4ca3-b48f-062d545d3841': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
edón_0a6e9703-c45e-4f5e-a9ca-9cce168f7c6e,SIL Dict 2011,2018-03-08T07:17:53Z,,edón,stem,{},,edɔn,,,"{'5fdb3b75-6a14-4dcc-a9ec-2ce227b9a1bf': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}"
esaag_0ac768b9-0933-4a11-90c0-4ac17d1e66f4,SIL Dict 2011,2018-03-08T07:17:52Z,,esaag,stem,{},,eʃa:g,,,"{'9efb0410-2dd1-424f-b9d1-3dadf8a8aa9f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
majyyw_0acd6e09-f726-4b4d-986e-4b28969150e2,Fieldnotes Epps/Obert. 2018,2018-07-04T13:22:00Z,,majyyw,stem,{},,maˈjɨ:w,['36e6dd1e-e554-49e0-9e40-7164c8216f21'],,{}
manee1_0b01b419-7b9e-43f1-8118-21aa51edd0b7,Fieldnotes Epps/Obert; 2018z,2018-09-04T00:04:27Z,,manee,root,{},,mãnẽ:ʔ,['ccb1c736-e479-487d-aa05-d74fb2f3f1cc'],,{}
jag tyd_0b168580-4c78-470b-b8cc-9e258c254748,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,jag tyd,phrase,,,jag̚ tɨd̚,['6d7a0e30-f14e-4502-be6f-a87ec5630571'],,{}
karejã däk_0b44949c-3fa9-411c-8692-741072299109,Fieldnotes Epps/Obert; 2018,2018-07-07T18:28:24Z,,karejã däk,phrase,{},,kareʔˈjã dǝk˺,['5e00ef76-a98a-4519-b41f-43937d925e04'],,{}
wareem_0bb01848-edbd-4404-9b11-155bb61f0429,Fieldnotes Epps/Obert; 2018,2018-07-10T23:34:43Z,,wareem,stem,{},,waˈɾe:bm,['09b33e05-02c4-48be-a02b-c4ecfe355f80'],,{}
rewyyh_0bb5289a-e3dd-4da6-8555-1cffdff4c04a,Fieldnotes Epps/Obert; 2018,2018-07-10T12:24:16Z,,rewyyh,stem,{'Note': 'investigate semantics'},,,['7de79006-a9ce-4bea-bb15-623d300d394e'],,{}
karẽn2_0bb585b4-9790-479e-b323-e5503770401b,SIL Dict 2011,2018-03-08T07:17:53Z,,karẽn,stem,{},,kaɾɛ̃n,,,"{'5db5f38b-08f4-4885-acdf-68dfb87f8352': {'type': '_component-lexeme', 'variant-type': 'Plural'}}"
hood t’ëe_0cacc161-ee56-462a-8da8-c01ad97228a4,Fieldnotes Epps/Obert; 2018,2018-07-27T22:52:15Z,,hood t’ëe,phrase,{},,,['38ba27d4-a60a-4277-96c5-3949aff74510'],,{}
jook2_0d9688b1-2ebf-46c8-b27e-708483cdaf63,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:56Z,,jook,stem,,,jo:k̚,['1f5e557a-ed3c-4d43-adca-28b5e5468ab9'],,{}
gurii-i_0db187a9-b6e9-4c88-939c-48697a72aa4b,Fieldnotes Epps/Obert; 2018,2018-07-27T20:32:18Z,,gurii-i,stem,{},,,['3c1dd3c6-40e8-45b7-94ad-9bcad18ab8e8'],,{}
karawyynh_0e539cb5-a78b-455b-87f2-4fde1344448a,Fieldnotes Epps/Obert; 2018,2018-09-04T00:11:17Z,,karawyynh,root,{},,,['c8087b0a-6d12-4c1a-8fa8-ad6bc18e9a88'],,{}
toog2_0f2dbd4f-1cba-4a76-b278-c720efdc0c0f,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:56Z,,toog,stem,,{'Sil Dict 2011': 'toog'},to:g̚,['09da2923-e6d9-40fd-be0d-ddc17b8f36fe'],"{'toog1_fc56d0a8-16ea-459f-9fff-c846b615c3e0': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
jahuːn2_0f3e0747-ec4b-4392-bcca-3709a8cade15,Barbosa,2018-06-20T05:09:53Z,,jahuːn,stem,,,,,,"{'102ca3d3-aa4b-4aef-92c5-a1dba5a1f1f4': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Barbosa 2005; tamanduá bandeira'}}"
barots_0fd1f641-6e7a-4918-b8d4-849ef14f2105,SIL Dict 2011,2018-03-08T07:17:53Z,,barots,stem,{},,baɾoɟ,,,"{'8e4c82e7-7bad-4968-96c6-675114c274a2': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
esog_0ff17dda-0edb-4fab-8d80-c392c7dffd46,SIL Dict 2011,2018-03-08T07:17:52Z,,esog,stem,{},,eʃog,,,"{'bec9b566-b890-407f-a113-e55415975597': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
hebyng_10ea8764-3f35-4c12-b0fa-45c072085373,Fieldnotes Epps/Obert; 2018,2018-07-07T20:59:34Z,,hebyng,stem,{},,heʔˈbɨgŋ,['a55cb9af-ae77-4d37-be9b-21ca0a24233d'],,{}
ʔãːɲ1_11011f18-2e56-4f47-9a70-615f7235c757,Barbosa,2018-06-20T05:09:53Z,,ʔãːɲ,stem,,,,,,"{'a0f42428-da5b-4d80-914a-65bf9d2d14f0': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Barbosa 2005; irmã'}}"
kas’aag_1174c294-d1e6-4e74-8fae-7bf655663f34,Fieldnotes Epps/Obert; 2018,2018-07-27T20:03:46Z,,kas’aag,stem,{},,kaˈʃaʔag˺,['73f727e6-1c00-46d4-b551-16b7d12a7c7c'],,{}
jawëk_11b99d8c-9b68-4e6b-869d-e3530425e72b,Fieldnotes Epps/Obert; 2018,2018-09-04T00:12:46Z,,jawëk,root,{},,jaˈwǝk˺,['3c8e5517-d5a2-45e6-8a6c-a4a5b6a3086a'],,{}
kajäg_123e22bd-d7b9-474e-bdc6-12aa684847c8,SIL Dict 2011,2018-03-08T07:17:53Z,,kajäg,stem,{},,kajʌg,,,"{'51108a9e-cc11-4cfa-a735-744da668a4aa': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
hoːɲ_12c41686-e869-484c-9271-c446bb344e90,Martins,2018-06-20T05:09:54Z,,hoːɲ,stem,,,,,,"{'31005f5c-fc42-4d7e-bfc2-ce2205c6c02a': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Martins 2005; avó'}}"
kä_12d603c5-ea9b-450b-a27c-e4cbb8b6a5ff,SIL Dict 2011,2018-03-08T07:17:53Z,,kä,stem,{},,kʌ,,,"{'0756186b-78d9-4f08-8487-28a5761781e9': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
atʹëëg_134f1576-46ff-42aa-b2a7-0331f238570a,SIL Dict 2011,2018-03-08T07:17:53Z,,atʹëëg,stem,{},,atə̰:g,,,"{'1d032139-a1cb-4d8f-ae92-69319e340357': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
wawët_135af2d2-bd6b-445c-a1ed-837cb137c40d,Fieldnotes Epps/Obert; 2018,2018-07-27T20:47:32Z,,wawët,stem,{},,,['514fe7a9-a793-47a1-a7ee-0d2b60c0c376'],,{}
ahʹỹỹh_135b490e-7cf7-4eff-8dca-45dfe71ddf22,SIL Dict 2011,2018-03-23T16:10:06Z,,ahʹỹỹh,stem,{},,ahɨ̰̃:h,,,"{'ahỹỹh_f733ec49-2377-44b4-8f60-a93e6a22ff4e': {'type': '_component-lexeme', 'variant-type': 'Não indicativo, Plural'}}"
ëër_139ca9bb-450f-4124-8497-3fa5f304fa62,Fieldnotes Epps/Obert; 2018,2018-07-10T23:50:09Z,,ëër,stem,{},,ʔǝǝɾǝ,['2ead3007-e5a6-45a3-bafa-401642bb2ba8'],,{}
adäk2_13ad5580-ea3b-40e8-8104-6231cb60a98d,SIL Dict 2011,2018-03-08T07:17:53Z,,adäk,stem,{},,adʌk,,,"{'996be76d-d27f-4c52-972f-368f85e36642': {'type': '_component-lexeme', 'variant-type': 'Singular'}}"
masug_14f4dbd3-bbac-4f9e-b5f5-3da0f0b5daa1,Fieldnotes Epps/Obert; 2018,2018-07-08T17:09:18Z,,masug,stem,{},,maˈʃug˺,['869ac389-45ec-4ea1-bd54-bac70424c73b'],,{}
tamaboh_15731cab-2b16-4be8-829d-ec886877724d,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,tamaboh,stem,,,tabmãboh,['505d0581-c996-409b-99cd-59a5fbf20d3d'],,{}
esëëm_16100f6e-6631-4c79-a44b-51edf7117834,SIL Dict 2011,2018-03-08T07:17:53Z,,esëëm,stem,{},,eʃə:m,,,"{'ba794672-8472-4124-b5f7-1edbb9cff671': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
etsoos_16359e87-c88a-48ca-b5dd-a04ea7d5f6cd,Fieldnotes Epps/Obert; 2018,2018-07-10T23:07:33Z,,etsoos,stem,{},,ʔeˈɉ’o:ʃ,['9cefa735-d18d-434b-bde0-61102d140d37'],,{}
tabʹëës_165c7249-49ef-4561-ad26-55ac9174f93b,SIL Dict 2011,2018-03-08T07:17:53Z,,tabʹëës,stem,{},,tabə̰:ʃ,,,"{'570e5c28-f344-441a-93a2-fa6f7607504f': {'type': '_component-lexeme', 'variant-type': 'Plural'}}"
merʹood_1662b162-c4ec-4d14-b1cf-05095739c61b,SIL Dict 2011,2018-03-08T07:17:53Z,,merʹood,stem,{},,eɾo̰:d,,,"{'4fa64b65-6c56-41ec-8d5b-fc6912a436ac': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
ajëk2_16710a4a-9594-4632-8d8d-d7a48a08c7a6,SIL Dict 2011,2018-03-08T07:17:53Z,,ajëk,stem,{},,ajək,,,"{'fd12d6b3-c50b-4663-b9a9-2ee906245573': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
mawããd1_1684f868-710c-423f-9f25-9473565c77bb,Epps/Obert Fieldnotes 2018,2018-09-03T23:37:53Z,2018-09-03T23:37:53Z,mawããd,stem,{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},{'Sil Dict 2011': 'mowããd'},mawããd %OR% mowã:d,"['49875121-3e4e-4cd8-a4b4-4c61dcf5e10b', 'bee88a12-9488-4b64-bbc5-5e6b5a8567c5']","{'mowããd_7bad8945-7ac3-4a5d-8f0b-4478f6ba744c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",
baju_16b9f9ed-0cb5-4df0-b170-cdea3e4efea7,Fieldnotes Epps/Obert; 2018,2018-07-27T20:14:26Z,,baju,stem,{},,baˈjuʔ,['5f3a89d8-db19-4cc0-9e59-a02da258eaf4'],,{}
awän_16edbafa-9f23-4587-bd92-330bd1726f90,Fieldnotes Epps/Obert; 2018,2018-07-27T20:07:05Z,,awän,stem,{},{'Martins': 'awʌn'},ʔaˈwʌdn,['b9e2ce71-7e64-4bc5-a0f2-5a4e97d81265'],"{'awʌn_bdb900a7-eb03-4db1-bcc3-312f4043d469': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
kuuj_1710cfae-688c-49b3-b91d-501a96216d9d,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,kuuj,stem,,,ku:j,['3334af6d-577c-4a6e-8ecb-f2deabfb87d8'],,{}
besas_171ab6eb-239d-4ecb-86b6-7cdc05273f4d,Fieldnotes Epps/Obert; 2018,2018-07-07T18:30:07Z,,besas,stem,{},,beʔˈʃaʃ],['818c8b67-4e64-40c2-a043-455c37dd89e1'],,{}
gadaa_17659126-2402-4a4a-bc5a-71c1e9e0734f,SIL Dict 2011,2018-03-08T07:17:52Z,,gadaa,stem,{},,gada:,,,"{'a8001b80-aea8-4a40-af26-d4a9e704890f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
aw&apos;ëë_17f873bb-0102-4908-bf53-10dcf9a80e4c,SIL Dict 2011,2018-03-22T16:44:40Z,,aw'ëë,stem,{},,awə̰:,,,"{'awëh_ad9e6c80-0862-401d-9958-6bba1d783910': {'type': '_component-lexeme', 'variant-type': 'Plural'}}"
etsʹëëk_1975647d-1f5d-470e-93b1-509b4f0e1773,Fieldnotes Epps/Obert; 2018,2018-03-08T07:17:53Z,,etsʹëëk,stem,{},,ʔeˈɉ’ǝʔǝk˺,['c987cc54-829f-4cd0-a31f-7adf3b7383cb'],,{}
[ji] wahëë_1a55a25e-11fb-4fd6-acf0-565fecd058a8,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,ji wahëë,phrase,,{'Martins': 'wahɤ̰ːh'},jiʔ  wahə:ʔ,['dd96ef39-6955-46ff-9a0c-cd2e3915751e'],"{'wahɤ̰ːh_ce80171b-4d63-4f72-9f46-5068f63719ab': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
kawahed_1a647402-4fd7-4f16-8bad-34b44a6e41fa,Fieldnotes Epps/Obert; 2018,2018-03-08T07:17:53Z,,kawahed,stem,{},,kawahed,['e54b181c-9272-4054-96a3-d187d22e3133'],,{}
jood_1a844f70-b0d5-4165-b568-d695b8a70f0a,Fieldnotes Epps/Obert; 2018,2018-07-27T23:03:29Z,,jood,stem,{},,jo:d˺,['e7ebf375-f74f-4014-8dda-2500f242b2c4'],,{}
tɔ̰̃ːp1_1b10b3b5-155e-44cc-916b-7278638746c8,Barbosa,2018-06-20T05:09:53Z,,tɔ̰̃ːp,stem,,,,,,"{'cf6d4de6-25d4-4745-9df7-8b8c3259055f': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Barbosa 2005; no fundo (do rio)'}}"
ji waa hood2_1bb106d4-3ce7-43b8-97e9-d12322848388,Epps/Obert Fieldnotes 2018,2019-01-14T03:46:55Z,2019-01-14T03:46:55Z,ji waa hood,phrase,{},{},jiʔ wa:ʔ ho:d̚ %OR% jiʔ wa:ʔ ho:d̚,"['f3a70c40-7c7d-4b86-9b69-e929a8077078', 'ddb34287-1f5d-45b0-9e17-9827fbd4087a']",{},
tarapoo_1bbe350a-6922-4fb5-b0e4-84e752d72ded,Fieldnotes Epps/Obert; 2018,2018-09-04T00:20:09Z,,tarapoo,root,{},,taɾaˈpo:,['62b8ed0f-48aa-4a8a-a1c8-3f7ac323e420'],,{}
janati1_1bd7a005-8171-46fd-a65d-69898076947f,Fieldnotes Epps/Obert; 2018,2018-09-03T23:46:33Z,,janati,root,{},,janaˈtiʔ,['f607def6-b1c8-48ba-b317-5b53c0c63def'],,{}
gasoom2_1c16d365-be77-4968-953b-7db5ca036d79,Epps/Obert Fieldnotes 2018,2019-01-14T03:46:56Z,2019-01-14T03:46:56Z,gasoom,stem,{},{},k'aʃo:bm %OR% k'aʃo:bm,"['f6dfd01c-5879-4c4c-9632-14981c14bdb8', '0a4d3991-1a11-4d6e-a225-eb8266d10cf6']",{},
gawajah_1c43c5f6-18af-437e-90c9-8506069bb3d1,SIL Dict 2011,2018-03-08T07:17:53Z,,gawajah,stem,{'Note':'Predicted form from source Sil Dict 2011'},{'Sil Dict 2011': 'gawajah'},gawajah,,,
maseer1_1c4c09ee-329b-4f14-9e81-3d040511871d,Fieldnotes Epps/Obert; 2018,2018-03-08T07:17:53Z,,maseer,stem,{},,maˈʃe:ɾǝ,['fb5814dc-f021-4a7b-9d1d-f915783599a7'],,{}
naam_1c6836f3-ad20-47d5-bcce-190b8102d9ed,Fieldnotes Epps/Obert; 2018,2018-07-07T14:50:11Z,,naam,stem,{},,nã:m,['836ad4c9-a6c7-4f78-a151-73df4f95dc80'],,{}
kawaar_1caf872b-78e3-4ad8-a6f2-fbba04c0f76b,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,kawaar,stem,,,kawa:ɾᵊ,['1d62e6b1-ad58-4a66-96a1-42b8b5d662e0'],,{}
dawëës_1caff4ef-befb-494d-8908-4f41cc5f4d0d,Fieldnotes Epps/Obert; 2018,2018-07-10T23:24:06Z,,dawëës,stem,{},,daˈwǝ:ʃ,['34330419-dc42-43bc-ab6b-d5dc2d38c9f4'],,{}
yb2_1cc95316-b9fe-4093-9b14-e9c016496d4a,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:56Z,,yb,stem,,{'Weir': 'ɨb'},ʔɨb̚,['dcfab601-614d-4575-a398-e017af602de9'],"{'ɨb_3135659c-423f-4208-befc-ea379815ca59': {'type': '_component-lexeme', 'variant-type': 'Weir'}}",{}
seeh2_1cfd2a36-ecf9-42a1-8bdc-2975ec83305d,Fieldnotes Epps/Obert; 2018,2018-07-07T17:55:36Z,,seeh,phrase,{},,ʃe:h,['1df41774-55b8-4973-9205-89e0e4227579'],,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
gedʹaa_1d0fab41-6b9c-423d-957f-9fa8add5d166,SIL Dict 2011,2018-03-08T07:17:52Z,,gedʹaa,stem,{},,geda̰:,,,"{'a8001b80-aea8-4a40-af26-d4a9e704890f': {'type': '_component-lexeme', 'variant-type': 'Ext.(?)'}}"
adʹyyk_1d10f37c-f112-4be6-bd67-9d50e4e71caa,SIL Dict 2011,2018-03-08T07:17:52Z,,adʹyyk,stem,{},,adɨ̰:k,,,"{'fc0c1443-58ce-424e-b411-917a8b0275d0': {'type': '_component-lexeme', 'variant-type': 'Plural'}}"
ji jó jaỹỹh doo_1d117540-a496-4b56-897c-25fb21e2108f,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,ji jó jaỹỹh doo,phrase,,,jiʔ jɔʔ jaʔɨ̃:h do:ʔ,['42ca101b-9b7b-44a3-bba8-06371025ae57'],,{}
ahyk2_1d767c30-7dd2-4d0a-bb47-35c23e55617a,SIL Dict 2011,2018-03-08T07:17:52Z,,ahyk,stem,{},,ahɨk,,,"{'edaa2fe3-4960-4bab-925d-b9cc58a4932a': {'type': '_component-lexeme', 'variant-type': 'Não indicativo plural'}}"
ekä_1da016b1-82e5-4aeb-997f-f4a0414d1cc7,SIL Dict 2011,2018-03-08T07:17:52Z,,ekä,stem,{},,ekʌ,,,"{'51b22271-5de7-46ee-8e60-315236f46b28': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
yyh_1dc877e3-ce0f-43ad-817b-0844fa5ccca8,Fieldnotes Epps/Obert; 2018,2018-07-15T20:27:26Z,,yyh,stem,{},,ʔɨ:h,['a9305d63-b9fb-4256-bac0-17c01afd996b'],,{}
tehub hẽ_1f4cf45c-5f92-4f18-a8c8-eb6ae5db53c4,Fieldnotes Epps/Obert; 2018,2018-07-06T18:50:02Z,,tehub hẽ,phrase,{'Note': 'not sure if there is a shorter form - hub?'},,teˈhub hẽʔ,['23c728ee-f682-4321-a428-e44f46b16f56'],,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
ahyy2_1fa33a5c-430d-45ea-8091-b77ec8ca00d2,SIL Dict 2011,2018-03-08T07:17:53Z,,ahyy,stem,{},,ahɨ:,,,"{'1d403bbc-6626-434c-977a-29615f25b110': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
pʌʔ2_2006fe18-cfbd-42da-9921-099b85ea5e4f,Barbosa,2018-06-20T05:09:53Z,,pʌʔ,stem,,,,,,"{'7240f094-45be-4ac7-96fb-6bd0ebcb7f22': {'type': '_component-lexeme', 'variant-type': 'Spelling Variant', 'summary': 'Barbosa 2005; pedra'}}"
bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d,Fieldnotes Epps/Obert; 2018,2018-03-08T07:17:52Z,,bʹaah,stem,{},"{'Barbosa': 'taba̰ːh', 'Sil Dict 2011': 'b\'aah, Plural: baah'}",baʔah,['7644a77e-3284-4770-98db-81984eed5c1c'],"{'taba̰ːh_de71206e-e9a3-466d-9f04-99311263ecfd': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{}
jak ỹỹ_20ea7807-0cbe-4ee3-a129-919380bcf6fc,SIL Dict 2011,2018-03-08T07:17:53Z,,jak ỹỹ,phrase,{},,jak ɨ̃:,,,"{'c81f7c4e-93f1-41f5-8a57-a48a3d93d9a3': {'type': '_component-lexeme', 'variant-type': '1S Possessivo'}}"
karããj tyd me ji metyy_218f8c96-a775-47cd-a6ef-6c275c0196ef,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,karããj tyd me ji metyy,phrase,{'Note': 'cf. karããj tyd [linha de pesca]'},,kaɾã:j tɨd̚ mẽʔ jiʔ mẽtɨ:ʔ,['1f46caf8-3abc-4a6b-beb5-5554c6fd7c05'],,{}
ets’iip_224610c4-9086-404b-a319-cce171760df8,Fieldnotes Epps/Obert; 2018,2018-07-07T17:59:09Z,,ets’iip,stem,{},{'Sil Dict 2011': 'etsʹiip'},ʔeʔˈtʃiʔip,['113550bd-0759-4e15-b2a5-049956cbc1b5'],"{'etsʹiip_960c07c6-153e-4dfa-a2ae-494e5b37ed87': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{}
padäg2_2252b7eb-23bc-45e8-bc20-ce88472409b7,SIL Dict 2011,2018-03-08T07:17:53Z,,padäg,stem,{},,padʌg,,,"{'996be76d-d27f-4c52-972f-368f85e36642': {'type': '_component-lexeme', 'variant-type': 'Não indicativo plural'}}"
papab yd_22c36fa4-7e08-4b93-9467-6ccc8d458a6a,Fieldnotes Epps/Obert; 2018,2018-07-15T20:34:17Z,,papab yd,phrase,{},,papab˺ ˈʔɨd˺,['ee28e349-2c82-4d8c-964e-f023c132303d'],,{}
ahõm1_22caba00-d293-40b0-9c79-dd140ebef072,SIL Dict 2011,2018-03-08T07:17:53Z,,ahõm,stem,{},,ahõm,,,"{'472c2165-859a-4acf-aca2-e864bd6380d2': {'type': '_component-lexeme', 'variant-type': '1S Possessivo'}}"
esʹoos_22d7e1de-0605-439f-a2b0-f42c07fdc820,SIL Dict 2011,2018-03-08T07:17:53Z,,esʹoos,stem,{},,eʃo̰:ʃ,,,"{'9d55ea25-4021-4c97-af55-30c6c927c056': {'type': '_component-lexeme', 'variant-type': 'Plural'}}"
karewa_22e6cb0e-7b2d-4c12-9374-6e1fa11ea10e,Fieldnotes Epps/Obert; 2018,2018-07-15T20:30:23Z,,karewa,stem,{},,kareʔˈwaʔ,['9b56016f-db2a-4a00-bf9e-6b98f74cc95b'],,{}
harum_15ce4d3f-c20c-4b98-ac5e-19c13eada4af,Epps/Obert Fieldnotes 2018,2019-01-14T03:46:55Z,2019-12-15T22:51:26Z,harum,stem,{},"{'Martins': 'haɾum', 'Barbosa': 'haɾũm'}",haɾubm,"['74a76c65-88dd-4672-be6c-418ece822d56', 'a2d0a949-9825-4c84-b939-4cfa8984b092']","{'haɾum_89301e28-b653-49bf-bcdd-fac7eb6414e6': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'haɾũm2_e7c19295-e5b4-4fbe-afa0-407f81dde475': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",
hehok_236c790d-119c-4355-a51b-357e4b32db4d,SIL Dict 2011,2018-03-08T07:17:53Z,,hehok,stem,{},,hehok,,,"{'ea5a29cc-72ea-4e5c-a30e-950944984663': {'type': '_component-lexeme', 'variant-type': 'Habitual'}}"
jarakë2_2374aefe-208a-41a4-82e8-0828d5d0a65f,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,jarakë,stem,,,jaɾakəʔ,['ba35b885-67b8-42fc-9792-c3e8ff5f2f1e'],,{}
soog_249fa31d-fe1c-46ef-a586-8da434b2d806,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,soog,stem,,,ʃo:g̚,['8054291c-6943-4437-8a8c-1bc5c59d0fb4'],,{}
kamaan1_258400ae-3889-4708-a9d9-74aa043e8bbd,Fieldnotes Epps/Obert; 2018,2018-09-03T23:44:36Z,,kamaan,root,{},,kaˈma:n,['5877717c-b38c-4b01-a40f-bf7b85770b22'],,{}
gasʹyyb_264b5412-5901-455b-bb3f-bed8595fe801,SIL Dict 2011,2018-03-08T07:17:53Z,,gasʹyyb,stem,{},,gaʃɨ̰:b,,,"{'24bcbe78-ccca-4006-98be-eada51fff66e': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
tamaboh yb_270da235-1ba8-4e2a-9f22-3c8a70b55cfa,Fieldnotes Epps/Obert; 2018,2019-01-14T03:46:55Z,,tamaboh yb,phrase,,,tabmãboh ʔɨb̚,['c885426e-5fbe-48a4-8b7b-731f2c04eccc'],,{}
matym_271c9f06-aae1-403d-bc35-a6b34f549f0f,Fieldnotes Epps/Obert; 2018,2018-07-05T14:02:15Z,,matym,stem,{},,maˈtɨbm,['4dfc33d6-18cb-42d0-ac07-83fa43d80266'],,{}
ehõh_272fe292-0223-4908-b56f-97b4b133c35d,SIL Dict 2011,2018-03-08T07:17:53Z,,ehõh,stem,{},,ehõh,,,"{'89b3b010-5833-4aa0-86cb-ff2294313459': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
mehëm_28471a19-ef36-4907-a039-ccf0e4bef3d6,Epps/Obert Fieldnotes 2018,2019-01-14T03:46:55Z,2019-01-14T03:46:55Z,mehëm %OR% mehëëm,stem,{},{},me'hǝbm %OR% mẽhə:bm,"['1437ba31-e115-4332-a0f1-841dd59837a6', 'a85bd45a-5917-4840-a179-16e45ab17f1e']",{},
juum_288ff678-6dc5-4fc1-961d-0886a4bc84a4,Fielnotes Epps/Obert; 2018,2018-09-04T00:49:23Z,,juum,root,{},,,['7dcc9d37-24d1-443d-baa0-f0e869a73880'],,{}
gatsi_29ca677d-a77a-474a-9262-92c3f2d2c95c,Fieldnotes Epps/Obert; 2018,2018-07-10T23:11:30Z,,gatsi,stem,{},,k’aˈɉiʔ,['097cba48-5a3b-43b6-9b56-37d8060efb00'],,{}
metëh_2a349d15-08ba-4b91-8480-9d780ef195ca,SIL Dict 2011,2018-03-08T07:17:52Z,,metëh,stem,{},,metəh,,,"{'03c77401-7d29-449e-8690-79b696621935': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
dahẽẽw_2a438385-429d-4f14-8253-316f74d60d54,SIL Dict 2011,2018-03-08T07:17:53Z,,dahẽẽw,stem,{},,dahɛ̃:w,,,"{'bd545db0-c5da-4763-b66c-9ef631f0d514': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
hajõõh_2a633761-8222-43c0-8d5e-76122088df50,SIL Dict 2011,2018-03-08T07:17:53Z,,hajõõh,stem,{},,hajõ:h,,,"{'10d8bbd5-d198-4c97-b005-818bfb21938e': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}"
h’yyw_2ad3994d-6998-48ff-ad86-411a9a67558b,Fieldnotes Epps/Obert; 2018,2018-09-03T23:54:43Z,,h’yyw,root,{'Note': 'problem: hɨʔɨw or hǝʔǝw'},,hɨʔɨw,['13d917cc-9f14-4a79-962c-832df62443ac'],,{}
