entry_id,bibliography,citation_form,date,date_modified,headword,morph_type,note,other_sources,pronunciation,sense,these_vars,variant_of
oow_d04af342-ffb6-4ca8-806b-a630870f74ee,Fieldnotes Epps/Obert 2018,,2019-01-14T03:46:56Z,,oow,stem,,"{'Sil Dict 2011': 'oow', 'Martins': 'ʔoːw', 'Barbosa': 'ʔoːw', 'Weir': 'óów'}",ʔo:w,['ab533c93-f223-4216-9aa0-6f4ffc09a7bf'],"{'oow1_eb8de02c-9b06-4ddc-af7a-cba13637ac34': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}, 'ʔoːw1_f450e27e-ab41-4277-a9ec-2d5c346698a5': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{}
mahũũr_d5012807-382c-4ce2-ae64-fe70e83272d7,Fieldnotes Epps/Obert 2018,,2018-03-08T07:17:53Z,,mahũũr,stem,{},,mahũ:ɾǝ,['594992bc-bdc8-4b9e-bf51-b3b08118b6bb'],,{}
nad’ëëd_dd993279-961b-4e7e-aaf2-0286f5a2b9e1,Fieldnotes Epps/Obert 2018,,2018-07-08T16:56:37Z,2020-01-08T19:29:29Z,nad’ëëd,stem,{'Note': 'problem: naˈdǝʔǝd˺ or naˈdɨʔɨd˺'},{},naˈdǝʔǝd˺,['44dbdb0a-cfc6-4ae0-8ca4-c3d1963b5d78'],{},
tũ_22152a27-e164-405e-b4b5-f3b9d7f6331d,Fieldnotes Epps/Obert 2019,,2018-06-20T05:09:53Z,2019-11-15T21:48:40Z,tũ,stem,{},{'Martins': 'tũːʔ'},tũːʔ,"['35a53b96-a2d0-4e99-b500-b16d8f174a1b', 'd69496ab-5a91-4287-91a7-69f70883fabb']","{'dajëp tũ_bb4fa396-a6ce-4e64-b8fa-c8afcda2af2e': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",
man’uuts_898ee1a2-ed1e-4b76-ae8d-ab5b1600b6d1,Fieldnotes Epps/Obert 2019,,2020-01-08T15:53:25Z,2020-01-08T15:55:12Z,man’uuts,root,{},,manuʔuɟ,['517f0534-8e6c-4f3d-8c22-58479664ec5b'],{},
hewooj_397db076-cf3b-4301-9885-681cbbd2ec19,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-21T01:18:29Z,hewooj,stem,{},{'Sil Dict 2011': 'hewoonh'},he'wo:j,['a4987c29-e90e-401a-8e77-c45e82ec9b5c'],{},
b’ëëp_61864f59-37ff-4169-92dc-b8034e5db3e3,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-11-29T02:52:51Z,b’ëëp,stem,{},{'Sil Dict 2011': 'bʹëëp'},bəʔəp,['f1c818c6-44a5-4e92-ae12-4bebeb71ac8c'],{},
watoor_7c591ae2-72c2-4bc3-8498-908678de5333,Fieldnotes Epps/Obert 2019,,2020-01-08T15:49:25Z,2020-01-08T15:49:59Z,watoor,root,{},{'Barbosa': 'watuːɾ'},watoːɾ,['3902c7fc-696c-4ef6-8b19-4e7514151736'],{},
mỹỹj_dfe6e587-6395-4e95-992c-85a4d3e70bac,Fieldnotes Epps/Obert 2019,,2019-11-15T21:21:51Z,2019-11-15T21:23:35Z,mỹỹj,root,{},{'Sil Dict 2011': 'myyj'},mɨ̃:j,['aeee4bcb-7560-4420-bd87-0cc178d16e1b'],{},
noo ken’aak_7c184abd-1399-4ba0-b334-0a56f7ead37c,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2020-01-08T19:20:22Z,noo ken’aak,phrase,{},{'Sil Dict 2011': 'noo kenʹaak'},no: kena̰:k,['7eba24e2-94bc-4963-b826-bd027b2e7085'],{},
ub_73c90a3f-cfeb-471d-ae53-3c6573e4e5ec,Fieldnotes Epps/Obert 2019,,2019-12-02T13:39:17Z,2019-12-02T13:40:33Z,ub,root,{},"{'Sil Dict 2011': 'up, Não indicativo: ub'}",ub,['a1f09468-b050-4f00-922b-bf4596b293ae'],{},
bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-20T19:40:38Z,bëëh,stem,{},"{'Weir': 'bʉʉh', 'Sil Dict 2011': 'bëëh'}",bə:h,['b0f67bb0-4d54-42df-9b69-fb3dfe73d1c1'],{},
g’aad hẽnh_a823ec1b-7c9e-457a-8b30-7bd4fa76f088,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-21T21:15:52Z,g’aad hẽnh,phrase,{},{'Sil Dict 2011': 'gʹaad hẽnh'},k'aʔad hɛ̃ɲ,['55b8d752-142d-42f1-b9f2-d9f7dcc3c2ef'],{},
kuj’uuj_d674eeda-bfa4-47b0-86d8-ce128cfc5d92,Fieldnotes Epps/Obert 2019,,2018-06-20T05:09:53Z,2020-01-11T16:26:53Z,kuj’uuj,stem,{},{},kuj'uʔuj,['46d41f20-3c20-4b60-a2f3-31a6fa41c39a'],{},
heen n’aa_e00ea0a4-a593-43c3-b339-f3933a66bdca,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2020-01-08T17:43:52Z,heen n’aa,phrase,{},{'Sil Dict 2011': 'heen nʹaa'},he:n na̰:,['77db2bd4-1f14-40e7-b733-18dd3814ef63'],"{'taheen n&apos;aa getsa doo_e91e270e-f253-4f7d-97e7-501f7659b3a0': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",
ër_c7e86296-a66d-423e-9a01-9f7eaab15339,Fieldnotes Epps/Obert 2018,,2018-07-10T23:50:09Z,2020-01-08T19:26:05Z,ër,stem,{'Note': 'Also long ëër?'},{},ʔǝɾǝ,['2ead3007-e5a6-45a3-bafa-401642bb2ba8'],{},
seeh_e34d307a-c258-4703-b86a-3b9b3678c3ca,Fieldnotes Epps/Obert 2018,,2018-07-07T17:55:36Z,2019-11-05T20:05:12Z,seeh,phrase,{},{},ʃe:h,['1df41774-55b8-4973-9205-89e0e4227579'],{},"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
jaah_e6f9a657-cb33-42ee-93f7-224d0865f94d,Fieldnotes Epps/Obert 2018,,2018-07-11T00:07:32Z,,jaah,stem,{},,ja:h,['c9f767f7-b1b3-4859-b9bf-21721018cdf4'],,{}
nuu k’ëë _72e70149-92d4-4240-9e73-e1454685a3a8,Fieldnotes Epps/Obert 2018,,2018-07-07T17:41:08Z,2020-01-08T16:20:15Z,nuu k’ëë,phrase,{'Note': 'problem: nũ kǝʔeʔ or  nũ kɨʔɨʔ'},{},nũ: kǝʔeʔ,['60ce194c-de53-425d-94f3-03645fc7df79'],{},"{'nuuh_98b2fa13-5514-4958-bbe6-86001f73c6a4': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}, 'k’ëë_33265ec6-c2f0-40d5-a1eb-edc43610b9ea': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}"
maj’ëe_43f91dc0-e3b9-4af5-bd80-06503aa468da,Fieldnotes Epps/Obert 2018,,2018-07-27T22:55:14Z,2019-11-11T00:28:04Z,maj’ëe,stem,{},{},majəʔəh,['f69a73c7-5733-40ea-9196-3004f374dfc5'],{},
sog_3c4ff467-bacb-4b32-a8de-7d5e908a3895,Fieldnotes Epps/Obert 2019,,2019-01-14T03:46:56Z,2019-12-15T23:29:00Z,sog,phrase,{},{},ʃog̚,['80811e83-be04-40fd-95f2-a220bf016501'],{},
p’eets hẽ _f2d08fd4-2699-420b-96c4-f9195b66fb97,Fieldnotes Epps/Obert 2019,,2018-07-07T17:37:39Z,2020-01-08T02:14:53Z,p’eets hẽ,phrase,{},{'Sil Dict 2011': 'pʹeets hẽ'},peʔeɉ hẽʔ],"['91dcc3b9-cc81-41c9-b099-8363fbeba894', 'b4de4d74-e91d-4833-b897-de1c99703bd9']",{},
yt_5565afe7-be94-4dae-a355-6d1d7680677b,Fieldnotes Epps/Obert 2019,,2018-03-22T23:04:27Z,2020-01-08T17:30:46Z,yt,phrase,{},{},ʔɨt,['2b454b15-5a77-4d53-aee2-445bd573d43d'],{},
tÿÿg hõõ %OR% tÿÿg hood_dffe2ae3-e4c8-4b68-9d7e-66f1b465fdea,Fieldnotes Epps/Obert 2019,,2019-01-14T03:46:55Z,2020-01-08T18:50:24Z,tÿÿg hõõ %OR% tÿÿg hood (fire vs. fireplace?),phrase,,{},tə:g̚ hõ:,['8963adbf-1acf-429a-afcc-f6eaa0aff567'],{},
jeti_4917f968-72e6-4092-a106-4350f8620ffe,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:52Z,2019-11-25T02:16:17Z,jeti,stem,{},"{'Barbosa': 'jatiʔ', 'Sil Dict 2011': 'jati'}",jeti,['5d24971c-7fce-49dc-9988-bb1f09205e3c'],"{'jatiʔ_0b1cceca-d60b-4282-966e-c4c7872762fe': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",
mame_47ab2aae-b118-41b2-ba3b-29c81d93fad7,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-29T02:27:08Z,mame,stem,{},{'Sil Dict 2011': 'mamets'},mame,['227bbe98-e800-43d7-9785-c7cc771c892c'],{},
tĩĩnh_dd68bd48-9711-4c91-8512-6c5c0f603b4c,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-12-31T13:36:34Z,tĩĩnh,phrase,{},{'Sil Dict 2011': 'tʹĩĩ hẽnh'},tĩ:hɛ̃ɲ,['55b7cce4-4891-4d38-86f2-55b14b2c805c'],{},
wëëm _125ba328-42a7-430f-b378-0beeb9a58599,Fieldnotes Epps/Obert 2019,,2018-06-20T05:09:54Z,2019-12-20T19:43:23Z,wëëm,stem,{},{'Barbosa': 'wəm/wɨːm'},wə:bm,['832045c5-8729-4d05-abcf-7b9fd60d538b'],{},
eỹỹm_525dcb4f-7bda-4a6d-9118-dc7b714fcc1c,Fieldnotes Epps/Obert 2019,,2018-03-08T07:17:53Z,2019-11-11T00:32:55Z,eỹỹm,stem,{},"{'SIL Dict 2011': 'eỹỹm, Não indicativo: eỹm'}",eɨ̃:m,['b3209c8e-3460-48bd-8ce6-2ecd3acfb90d'],{},
