headword,ipa,entry_id,matches
ʉʉn,ə:n,ʉʉn_eb201827-9f6d-4018-a8dd-e4f259bf9838,"[('sëën', 'sëën_89e12256-aa4d-4789-a64e-fc333256a009', 0.8571428571428571), ('ʃəːn', 'ʃəːn_9ff6ef51-bc0d-4bbc-b462-525c60f0df2f', 0.8571428571428571)]"
joːm,jo:m,joːm_eb5c00b0-2af8-40ce-b71f-aab109532cec,"[('juum', 'juum_288ff678-6dc5-4fc1-961d-0886a4bc84a4', 0.875), ('ejoom', 'ejoom_6619529f-3c74-4534-9c94-58b32e97e01a', 0.8888888888888888)]"
oow,o:w,oow1_eb8de02c-9b06-4ddc-af7a-cba13637ac34,"[('oow', 'oow2_d04af342-ffb6-4ca8-806b-a630870f74ee', 1.0), ('ʔoːw', 'ʔoːw1_f450e27e-ab41-4277-a9ec-2d5c346698a5', 1.0)]"
pʹeets hẽ,pḛ:tʃ hẽ,pʹeets hẽ_ec73ec5a-97dd-47c9-8c8c-1d937b51073f,"[('hẽnh', 'hẽnh_63c8102a-b241-4712-a838-70b21b5a086e', 0.8571428571428571), ('hẽ', 'hẽ2_3bf2f3c2-3b71-4c02-9a24-b506631eabbb', 1.0), ('p’eets hẽ', 'p’eets hẽ_861f321d-8e0a-420b-ade0-944ee4181915', 1.0), ('hẽ', 'hẽ1_081a7a8a-0158-4d80-abae-d16c5ebdcef7', 1.0)]"
ajʹyy,ajɨ̰:,ajʹyy_ece00d00-4ed6-47ba-9536-ac3be8cafafe,"[('jxɨɨt', 'jxɨɨt_5433c61f-5cd9-4e4b-a03d-7eacb676ef0e', 0.8888888888888888), ('ʔajɯːʔ', 'ʔajɯːʔ_479ecbff-3f1d-44fc-907e-91ca5906164b', 0.9444444444444444)]"
wʹyym,wɨ̰:m,wʹyym_eda10c90-25f4-4535-b7cf-80e5d874e628,"[('wɨm', 'wɨm_d70249ce-c638-4f54-9217-c3728f3fc3e5', 0.875)]"
hawät,hawʌt,hawät_ee5984fe-4b74-4ff7-994b-e1c68e1486b6,"[('wät', 'wät2_6f82fc68-dc2b-409a-86de-9dcd3f28347e', 1.0), ('awät', 'awät_94af7d8a-ba5e-4b2b-9ef7-cfa69923b978', 0.8888888888888888)]"
karahon boj,karahon boj,karahon boj_eecec626-b989-43bf-9319-61e477fa651f,"[('booj', 'booj_3c9337be-a478-493e-bed4-c0f035f02c63', 0.9285714285714286), ('boj', 'boj_c23a0ba2-7d0a-4ada-838e-7864cf0a7b9c', 1.0)]"
esok,eʃok,esok_ef9574fd-7c87-4d19-93d3-681bd9792262,"[('asok', 'asok_3b09d234-1d9d-43fa-8d85-1600b775eff2', 0.8571428571428571)]"
nahʉ́ʉ́h,nahə́ə́h,nahʉ́ʉ́h_efde7ae3-ad6d-4780-bc2d-938e26a751b2,"[('wʉ́ʉ́h', 'wʉ́ʉ́h_9d0b411e-72c8-4dcf-9065-99e30f1d6d23', 0.875), ('hʉ́ʉ́y', 'hʉ́ʉ́y_0c0a2b1e-27af-4512-aacb-4c4b8079e5b8', 0.875)]"
pä,pʌ,pä_f147e3d8-5601-4640-b31b-4fd6d06fa113,"[('pʌʔ', 'pʌʔ1_cad2429f-304a-437a-ac65-bad608ba9e61', 1.0)]"
mahũũr,mahu:̃r,mahũũr2_f18a6646-c5a7-440a-ad32-7f3d8a2ddb79,"[('mahũũr', 'mahũũr1_d5012807-382c-4ce2-ae64-fe70e83272d7', 0.9285714285714286)]"
datyyw,datɨ:w,datyyw_f27f2550-ca80-4719-96a6-9b6f7e39c6d0,"[('tɨɨ', 'tɨɨ_e4e003b3-b87d-4e64-853a-137ee8f53b2f', 0.8571428571428571), ('tɨːw', 'tɨːw_c9ecfce1-ed8a-4335-8793-9b265a3f6bd5', 1.0), ('tyyw', 'tyyw_87e0c426-d593-4ca1-8704-61dc46d5dc73', 1.0)]"
ji makoot doo,ji mako:t do:,ji makoot doo_f30f481a-0ab2-41d2-98dd-da990f69c020,"[('dooh', 'dooh2_f50666b1-7d7e-449a-8205-0cda6a02f920', 0.9285714285714286), ('dooh', 'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4', 0.9285714285714286), ('doo', 'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5', 1.0), ('doo', 'doo3_b37dc192-f0fc-4fc4-acf9-e4423cdd81e1', 1.0), ('doo', 'doo1_96f3879f-cf4c-469d-ac46-4a89f9d8374d', 1.0), ('doːh', 'doːh1_d9caa3ff-06cc-413b-a9c7-398060ef979c', 0.9285714285714286), ('doo', 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1', 1.0)]"
mooh,mo:h,mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3,"[('boːh', 'boːh_6a7b644a-7672-4290-94f5-4f812ad24772', 0.875)]"
mapaːd,mapa:d,mapaːd_f3c7d2d0-2b4f-4816-9890-82193821aa5b,"[('pëëd', 'pëëd_575e234e-0e14-44a8-a947-b90d4f165f7b', 0.875), ('wapad', 'wapad_6d1f39e4-a447-4cba-b3ff-b4b8f1eed9ae', 0.8636363636363636), ('paːn', 'paːn_e4920278-36b2-4b6c-b266-9c72f3055cce', 0.875), ('baad', 'baad_068ae71c-c922-438c-9569-dad5b2122f74', 0.875)]"
kabë,kabə,kabë1_f3f3eac8-03b9-4b3b-be87-4d8a15178bc3,"[('kabëë', 'kabëë_1cd66356-7a6f-4152-b323-ad2a5c5aabae', 0.9444444444444444), ('kabë', 'kabë2_95545367-b996-4a77-88a4-91898494b4b3', 1.0)]"
ʔoːw,o:w,ʔoːw1_f450e27e-ab41-4277-a9ec-2d5c346698a5,"[('oow', 'oow2_d04af342-ffb6-4ca8-806b-a630870f74ee', 1.0), ('oow', 'oow1_eb8de02c-9b06-4ddc-af7a-cba13637ac34', 1.0)]"
hadʹyyt hẽ,hadɨ̰:t hẽ,hadʹyyt hẽ_f4a7e747-1632-4a49-9a51-80aae93ecc2a,"[('hẽnh', 'hẽnh_63c8102a-b241-4712-a838-70b21b5a086e', 0.8571428571428571), ('hẽ', 'hẽ2_3bf2f3c2-3b71-4c02-9a24-b506631eabbb', 1.0), ('hẽ', 'hẽ1_081a7a8a-0158-4d80-abae-d16c5ebdcef7', 1.0)]"
tɔ̰̃p,tɔ̰̃p,tɔ̰̃p_f5d2c6fc-7483-4978-a80f-1a12a7d69426,"[('tɔ̰̃ːp', 'tɔ̰̃ːp2_9cceec82-ec11-4fd0-9417-c81d9b1b5b71', 0.9545454545454546)]"
ʔaʃop,aʃop,ʔaʃop_f5f8196a-3021-4af8-b22f-7317b5d12710,"[('asoop', 'asoop_fb0ac1ce-3487-4841-8c1e-1d831b4bedc9', 0.9444444444444444)]"
 =dab,  dab,=dab_f62551f3-a0a5-4ba4-93d1-54fcd72b4088,"[('daːb', 'daːb_6c6f913f-603e-4dd7-99d1-c9122d333283', 0.9285714285714286), ('dab', 'dab_743da3f0-1447-4165-a2ee-5679ce305399', 1.0)]"
ahỹỹh,ahɨ:̃h,ahỹỹh_f733ec49-2377-44b4-8f60-a93e6a22ff4e,"[('hɨɨh', 'hɨɨh1_4a6af09e-19e4-45b8-8276-00edcd7b1ff8', 0.9444444444444444), ('hɨɨh', 'hɨɨh2_20301e80-fb96-4e39-b432-945f8939c012', 0.9444444444444444), ('hỹỹh', 'hỹỹh_e2aac6ce-87d1-4108-8519-38b7d7501b1a', 0.9), ('mahyyh', 'mahyyh_99331f07-019a-4e63-ba08-9b2b6308fe5c', 0.875)]"
hɔːh,hɔ:h,hɔːh_f900068e-bcdb-4841-8547-ba76b0bd11be,"[('hoːh', 'hoːh_a8ed36ac-b900-49b9-9623-69d3aa0f1558', 0.875), ('hóh', 'hóh_8d4bb317-f8b3-4aad-955a-878306ba217e', 0.9285714285714286), ('hɔ̃ːh', 'hɔ̃ːh_b51b4e2e-351b-48eb-a8b3-66978cee8e77', 0.9444444444444444), ('hxóóh', 'hxóóh2_b044b02d-9a90-4a89-97f6-6723b314e380', 0.9444444444444444)]"
patsëë,patʃə:,patsëë_f975debe-d1b6-4a5a-94a8-562e89f3b5a6,"[('ʃɤːʔ', 'ʃɤːʔ_77981701-bff1-498b-a88b-f2ff0d46a7a2', 0.8571428571428571), ('ɟɯːʔ', 'ɟɯːʔ2_848fc074-d423-48a0-92ca-90f8e8726e7e', 0.875), ('ɟɯːʔ', 'ɟɯːʔ1_1edee5a9-55fe-42b8-b44e-cde6c5f9d4db', 0.875)]"
byy,bɨ:,byy_f9c7c3ad-da4f-4387-9548-a0bbcc776ce5,"[('byyh', 'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6', 0.9285714285714286)]"
 =hooh,  ho:h,=hooh_fa7ac57e-791f-4525-9c54-71001ec97629,"[('ho̰ːh', 'ho̰ːh_44f1f84c-e4df-4217-88eb-ef261c0b564d', 0.9444444444444444), ('hɔːh', 'hɔːh_f900068e-bcdb-4841-8547-ba76b0bd11be', 0.875), ('hʹooh', 'hʹooh_cdd344c3-6d2f-4e37-b2a3-cf9d784437f7', 0.9444444444444444), ('hoːh', 'hoːh_a8ed36ac-b900-49b9-9623-69d3aa0f1558', 1.0), ('hʹoo', 'hʹoo2_4113864d-2d85-4f29-909e-f8deb4a55023', 0.875), ('h’ooh', 'h’ooh_c95ea861-4c45-4a1a-8ef3-688bec4eb1f7', 0.9444444444444444)]"
satëëh,ʃatə:h,satëëh_faede2ca-26e4-47e4-82b7-9b5b0517a521,"[('atëëh', 'atëëh_7e4715cc-02ed-41de-b7e8-6d2b30d174cd', 0.9090909090909091), ('tëëng', 'tëëng_973a6d9c-adec-4a58-98e0-2ac2c9961a59', 0.875), ('tʌːh', 'tʌːh_30c25497-a03a-44a1-a1e1-9f49cffe7b53', 0.875)]"
asoop,aʃo:p,asoop_fb0ac1ce-3487-4841-8c1e-1d831b4bedc9,"[('ʔaʃop', 'ʔaʃop_f5f8196a-3021-4af8-b22f-7317b5d12710', 0.9444444444444444), ('soo', 'soo1_8d4ce206-887a-448d-a7db-8239d7cbeccf', 0.8571428571428571), ('ʃɔːp', 'ʃɔːp_6ed80681-abaa-4ad6-894e-771dfb41aa9c', 0.875), ('ʃoːʔ', 'ʃoːʔ_634a34c1-ac25-46b2-88d0-2498c1253e6f', 0.8571428571428571)]"
abʹaap,aba̰:p,abʹaap_fb163b95-c7fc-49f2-a57f-52ccffdb1ec2,"[('bʹëëp', 'bʹëëp_61864f59-37ff-4169-92dc-b8034e5db3e3', 0.9)]"
sëët,ʃə:t,sëët_fba5372b-8eca-4bc9-9c0d-44ee540ee828,"[('ʃɤːʔ', 'ʃɤːʔ_77981701-bff1-498b-a88b-f2ff0d46a7a2', 0.8571428571428571)]"
asëk,aʃək,asëk_fcd2a200-7c82-4ef6-8810-d5f7c93bd8fc,"[('tsëk', 'tsëk_af17fc38-6498-4d80-a76e-ee0c115cd3ab', 0.8571428571428571), ('asëëk', 'asëëk_a66ea5e8-0c6b-4415-bf0f-ed7c04faaca2', 0.9444444444444444)]"
w’eets,wḛ:tʃ,w’eets _fcd31ae9-c266-4ab2-a2ef-60eb3eff61c3,"[('wʹeets', 'wʹeets_574901cb-b566-4eb9-a4ef-ed3b3331ef75', 1.0), ('wɛːɟ', 'wɛːɟ_6884ab96-6eac-4ba5-928f-9d985edf2221', 0.8636363636363636)]"
her’oot,hero̰:t,her’oot_fcd85a56-cfb3-4e88-b636-3a81739ffd26,"[('rʹood', 'rʹood_4acc9cdb-de0b-4f94-b9e3-ebe14eadfa07', 0.9), ('lxood', 'lxood_6014263a-2bf5-4bc5-9ea3-0189c7dd05cb', 0.9), ('herʹoot', 'herʹoot_d42677cf-1d23-49c3-b1ed-1d7c4b59b99c', 1.0)]"
karaj’aah,karaja̰:h,karaj’aah_fcec02bf-7c8a-4731-97ef-941063dabe16,"[('jaah', 'jaah_73c5535f-972b-4711-b80a-904d9c468a08', 0.9444444444444444), ('j’aa', 'j’aa_b7a0d5d6-dde2-42b6-ab7b-0d0db44ad378', 0.9444444444444444), ('ja̰ːʔ', 'ja̰ːʔ_6b9116ec-f02f-4b64-8159-8be45e5e7321', 0.9444444444444444)]"
noo,no:,noo_fd121132-52a5-48ea-bd08-47e6db5af53b,"[('nooh', 'nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943', 0.9285714285714286), ('nxoo', 'nxoo_4b7dce3a-006c-458c-ba0c-bb5e1c53defd', 0.9285714285714286)]"
sóóm,ʃɔ:m,sóóm_fd2f84a4-1299-4c5e-92f2-d44f1681cf10,"[('ʃɔːʔ', 'ʃɔːʔ_39949de8-fe17-4f70-b967-2053c6b26204', 0.8571428571428571)]"
matadeeh doo,matade:h do:,matadeeh doo_fd50f769-044b-4495-ada5-d35df21409b8,"[('dooh', 'dooh2_f50666b1-7d7e-449a-8205-0cda6a02f920', 0.9285714285714286), ('dooh', 'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4', 0.9285714285714286), ('doo', 'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5', 1.0), ('doo', 'doo3_b37dc192-f0fc-4fc4-acf9-e4423cdd81e1', 1.0), ('doo', 'doo1_96f3879f-cf4c-469d-ac46-4a89f9d8374d', 1.0), ('doːh', 'doːh1_d9caa3ff-06cc-413b-a9c7-398060ef979c', 0.9285714285714286), ('doo', 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1', 1.0)]"
ketsëk,ketʃək,ketsëk_fd6da278-89a5-4bbf-92ab-6535f4c01f91,"[('tsëk', 'tsëk_af17fc38-6498-4d80-a76e-ee0c115cd3ab', 1.0), ('getsëk', 'getsëk_a7a832cd-2d78-4d1b-9e52-5a79e3c734ce', 0.9166666666666666)]"
tʹëëng,tə̰:ŋ,tʹëëng_fddfb54c-17be-4610-a9d5-8a92c52ddb9e,"[('tëëng', 'tëëng_973a6d9c-adec-4a58-98e0-2ac2c9961a59', 0.9444444444444444), ('t’ëëng', 't’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12', 1.0), ('tɯ̰ːŋ', 'tɯ̰ːŋ_8809f33f-e595-4f96-8d4d-cd4b936414ca', 0.9)]"
jeriih,jeri:h,jeriih_fe86d66f-64e6-4f0a-a39d-960b1baf9ba4,"[('rii', 'rii_fe01223b-1dfb-48ca-b4be-80ae1b04e1db', 0.9285714285714286)]"
adoos,ado:ʃ,adoos_fea54376-31de-48f3-a357-35305ea6a55d,"[('doo', 'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5', 0.8571428571428571), ('doo', 'doo3_b37dc192-f0fc-4fc4-acf9-e4423cdd81e1', 0.8571428571428571), ('doo', 'doo1_96f3879f-cf4c-469d-ac46-4a89f9d8374d', 0.8571428571428571), ('doo', 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1', 0.8571428571428571), ('duːʃ', 'duːʃ_05cbd907-fae2-42cf-b43f-d30a3027504f', 0.875)]"
hỹỹ,hɨ:̃,hỹỹ_fee5a672-b4ee-4f11-a91a-ddb6298bf761,"[('ỹỹ', 'ỹỹ1_69bb7e8c-5cfd-44b4-ae68-52a804cc60ed', 0.8571428571428571), ('hỹỹj', 'hỹỹj1_b8de92d9-5f80-44ee-a6c1-83a6ea312225', 0.8888888888888888), ('hɨɨh', 'hɨɨh1_4a6af09e-19e4-45b8-8276-00edcd7b1ff8', 0.875), ('ỹỹ', 'ỹỹ2_940740bd-e5dd-4023-b3e3-83d09a805727', 0.8571428571428571), ('hɨɨh', 'hɨɨh2_20301e80-fb96-4e39-b432-945f8939c012', 0.875), ('hỹỹh', 'hỹỹh_e2aac6ce-87d1-4108-8519-38b7d7501b1a', 0.9444444444444444), ('hỹỹj', 'hỹỹj2_53908455-3b39-4ca5-bc5b-bdcd9f258d77', 0.8888888888888888)]"
j'ooh,jo̰:h,j&apos;ooh_ff2984bb-c88c-4390-b49c-de234bf22ec5,"[('jʹooh', 'jʹooh_88a205a3-9984-4a54-9fe3-064317482daa', 1.0)]"
jahamaːd,jahama:d,jahamaːd_ff8ca9d5-b389-4faf-88b6-3714f610b696,"[('jahamad', 'jahamad_6d3a98b8-7a59-4188-ab3b-8ebcdb2d3359', 0.9666666666666667), ('baad', 'baad_068ae71c-c922-438c-9569-dad5b2122f74', 0.875)]"
