entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,date_modified
mana2_7cf0d1ff-d22c-4d11-afd0-5c89203d1b2a,mana,stem,mana,"{'1d552273-f279-489e-9a65-9f0ba9cb6022': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
mana1_969e27e7-634a-41d6-8edd-afaee3c494ab,mana,stem,mana,"{'3dc7d08c-b772-4047-88f7-269b129dba53': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
manaa2_9d913c36-75d0-408c-a3f3-51b799cf6cf3,manaa,stem,mana:,,,{'bibliography': 'SIL 2011'},['1d552273-f279-489e-9a65-9f0ba9cb6022'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
manaa1_b999ce06-0ede-4cd1-850c-f0321b9a34c1,manaa,stem,mana:,,,{'bibliography': 'SIL 2011'},['3dc7d08c-b772-4047-88f7-269b129dba53'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
manäh_c495f6aa-c045-4ac5-93b7-4893ac314a2a,manäh,stem,manʌh,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['ba01ed64-5100-4894-b46f-287c2da93272'],2018-03-08T07:17:53Z,2019-11-25T03:25:02Z
manaɨɨn_0519d13e-de74-4be6-9a95-081baa8e3956,manaɨɨn,stem,manaɨːn,,,{'bibliography': 'Weir 1990'},['fab5e3b9-7ef3-4340-9ee4-d9cdfc149c07'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
manajuu_d4d1cf7b-605e-4a66-a138-780c8ba1e6a3,manajuu,stem,manaju:,,,{'bibliography': 'SIL 2011'},['0772cbfe-c186-4e20-b850-0a252ccde07d'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
manayyn_c4a009b5-b17a-4f90-8a6d-7a9563252e24,manayyn,stem,manaʔɨ:dn,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['451fd2cd-70b4-4785-a743-cd90333bd2fb'],2018-03-08T07:17:53Z,2018-09-04T00:23:10Z
manee1_0b01b419-7b9e-43f1-8118-21aa51edd0b7,manee,root,mãnẽ:ʔ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018z'},['ccb1c736-e479-487d-aa05-d74fb2f3f1cc'],2018-09-04T00:04:27Z,2019-01-14T03:36:18Z
manee2_17ccf89c-14a6-44b7-9d40-d8923bbf7d06,manee,stem,mãnẽ:ʔ,,,,['040f9c09-ac6f-45bd-9574-a7461eb177c7'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
manɨh_59b15e4a-d1a6-4c95-a8b5-4554b63a4cf8,manɨh,stem,manɨh,,,{'bibliography': 'Weir 1994'},['0ac6008a-f953-448f-ade2-b00e79a69d60'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
mapaːd_f3c7d2d0-2b4f-4816-9890-82193821aa5b,mapaːd,stem,,,,,['65269da4-8a6e-41eb-81dc-a858dac26313'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
mapah2_4ec81927-89b0-4a12-bec2-73014ae75de4,mapah,stem,mãpah,,,,['6b6f044b-c4b2-4272-b165-19d18538868c'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mapah1_b822e839-8c6d-40df-b269-0a5a65773509,mapah,stem,mãpah,,,,['484bdda3-653a-4e80-8dfc-8daaa88d5f4c'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mapara_4f272ff8-0042-4bb4-a55d-213fe743b055,mapara,root,mapaɾa,,,,['cba1c880-159a-4221-9dae-988e71a37824'],2020-01-08T16:22:00Z,2020-01-08T16:22:25Z
mar’ããs ma_e484acce-74a9-4e3c-a1be-ab05b83c5614,mar’ããs ma,phrase,mãɾãʔãʃ mãʔ,,,,['8dc79657-958d-44e9-bcfb-6c9c0157e696'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
marahuud_579cf0f2-5521-4f7c-8650-e9e7775a6a6d,marahuud,root,mãɾahu:d,,,{'bibliography': 'Fielnotes Epps/Obert; 2018'},"['8ba94715-1409-488a-b573-ab5ec502feb8', '2501f0dd-2922-4234-9fad-a39a174f187d']",2018-09-04T00:32:09Z,2020-01-08T16:23:49Z
mariij_666383bb-b09a-4b6f-ac6e-83dcafaf8ed5,mariij,stem,mãɾi:j,,,,['dfe4676b-1442-415a-aadf-140ecbac6b83'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mariij t’aah_966cdbff-a337-4753-b971-2813b0c4b292,mariij t’aah,phrase,mãɾi:j taʔah,,,,['3d692d05-a5d4-4fbf-97cd-fb8b731c414b'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
maruus_9e8a8696-6179-4389-bd3e-277c6064a6ba,maruus,stem,maɾu:ʃ,,,{'bibliography': 'SIL 2011'},['fba85b9e-c1bc-4f8a-98d2-34356783bfd4'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
maɾahuːd_ef1c8465-a5e4-4269-b0ee-40fed97f627b,maɾahuːd,stem,,,,,['576c1d73-3876-4f46-bc4e-c81f86d84341'],2018-06-20T05:09:54Z,2020-01-08T16:23:41Z
maɾahud_be32a4cd-3200-41a9-bd5c-98c7e9a363c3,maɾahud,stem,,,,,['dc609694-79a3-4c2a-8238-e0d0dd1d7ee2'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
maɾakaaw_81a4f1d6-0f63-4473-8154-e6377deca3a7,maɾakaaw,stem,maɾakaːw,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['fce96a6e-3ec1-4f43-a264-fb5ba3ab39ad'],2018-06-20T05:09:54Z,2020-01-08T16:24:41Z
maɾuʃ_d8e843eb-0a99-4a26-963c-fcf20299fb1f,maɾuʃ,stem,,,,,['d7510570-93d9-420e-9ef5-5cfa534549d2'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
mäs_c3900618-266d-43a6-960f-e941a433d706,mäs,stem,mʌʃ,,,{'bibliography': 'SIL 2011'},['b661ed42-f117-47e9-948a-fd6bdcd840f9'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masʹããh_1cea3332-ac1d-44f0-ad97-8d82420abd3c,masʹããh,stem,maʃã̰:h,,,{'bibliography': 'SIL 2011'},['7d518733-f39a-48c8-aaca-fa05792a8534'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masʹuunh_8559bd94-3002-47fa-9bdb-d233c00c1b13,masʹuunh,stem,maʃṵ:ɲ,"{'bde7cccc-62dd-44d2-8f11-219d8b8e40a8': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masããh_d3e5e124-59db-47e3-b010-06d79c06c710,masããh,stem,maʃã:h,"{'7d518733-f39a-48c8-aaca-fa05792a8534': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masäk_53f6205b-cb80-42ad-82da-874ffdd862c4,masäk,stem,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['c9b2de3b-c6d7-4412-b17a-281857187ec9'],2018-07-27T20:21:21Z,2018-07-27T20:21:49Z
maseer1_1c4c09ee-329b-4f14-9e81-3d040511871d,maseer,stem,maˈʃe:ɾǝ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['fb5814dc-f021-4a7b-9d1d-f915783599a7'],2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
maseer2_60ab7553-d019-468a-92ad-4b59c210100c,maseer,stem,mãʃe:ɾᵊ,,,,['7b4519b0-121e-4607-8cdd-61bd4881f892'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
masoo_9ce33e0d-aa4c-444b-921e-bcdca4f98778,masoo,stem,maˈʃo:ʔ,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['24056053-8f89-4c76-a5ae-c457f3c22db0'],2018-07-10T13:14:20Z,2018-07-10T13:15:01Z
masook2_bad07ccf-c8ca-47a3-b227-48abab0ed633,masook,stem,mãʃo:k̚,,,,['9f5d15a5-51ae-43d8-9199-e28dfde91a2b'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
masook1_c48a21f1-805b-46a2-b9e7-706d9679045a,masook,stem,maʃo:k,,,{'bibliography': 'SIL 2011'},['2541a40e-9b1f-4d71-a082-76c038d57610'],2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
masug_14f4dbd3-bbac-4f9e-b5f5-3da0f0b5daa1,masug,stem,maˈʃug˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['869ac389-45ec-4ea1-bd54-bac70424c73b'],2018-07-08T17:09:18Z,2018-07-08T17:10:07Z
masunh_14d0d8b0-c476-4d60-8b21-5b7bbad5a0d6,masunh,stem,maʃuɲ,,,{'bibliography': 'SIL 2011'},['bde7cccc-62dd-44d2-8f11-219d8b8e40a8'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masuuj_4c9cc54a-4523-4687-8cb3-d1241b4f9c64,masuuj,stem,maʃu:j,"{'bde7cccc-62dd-44d2-8f11-219d8b8e40a8': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
masxãah_5ecd9230-e108-4922-aecb-9b7a921ae9b2,masxãah,stem,maʃã̰ːh,,,{'bibliography': 'Weir 1990'},['c8403b45-cc68-47ac-9602-2b09017e0c40'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
maʃaːʔ_481eb163-0cd4-42fd-8115-54fb20c95b08,maʃaːʔ,stem,,,,,['d9599f69-4848-4309-b6b3-9bfcbcb2c97f'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
maʃɨːh_516a18a7-044b-47cb-a43b-2b963878253c,maʃɨːh,stem,,,,,['95555eab-9e7e-4918-b483-452cb9189c4d'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
mataːp_bdf299b5-88bf-4c21-b8e8-ab6aa7c846e3,mataːp,stem,,,,,['af47ead9-1537-49b3-a0b4-d279ae0651dc'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
matadeeh doo_fd50f769-044b-4495-ada5-d35df21409b8,matadeeh doo,phrase,mãtade:h do:ʔ,,,,['54f6aad2-e7ad-4f86-adb3-376354799375'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
matatoor_2de11573-a933-4e44-9f6d-079cf82e42fc,matatoor,stem,mãtato:ɾᵊ,,,,['702b39fe-8ebe-419f-81d3-9e0a5616edbf'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
matëëh_e7e8d396-6ffd-46a2-9c45-2ba9d806df54,matëëh,stem,matə:h,,,{'bibliography': 'SIL 2011'},['03c77401-7d29-449e-8690-79b696621935'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
matsehỹỹk_8350fd0c-6736-486f-9b02-85b4d1fe85d4,matsehỹỹk,stem,mãɉ’eʔˈhɨ̃:k˺,,,{'bibliography': 'Fielnotes Epps/Obert; 2018'},['60386658-4087-43a6-993c-100c8138b09a'],2018-03-23T15:53:01Z,2018-07-10T23:06:04Z
matug_4ea45a05-e572-439d-a59d-3e3dd960ec0f,matug,stem,maˈtug˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018z'},['d85f760c-86aa-4633-8737-4733b853423f'],2018-06-20T05:09:54Z,2018-07-27T23:08:31Z
matym_271c9f06-aae1-403d-bc35-a6b34f549f0f,matym,stem,maˈtɨbm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['4dfc33d6-18cb-42d0-ac07-83fa43d80266'],2018-07-05T14:02:15Z,2018-07-06T19:09:20Z
mawããd1_1684f868-710c-423f-9f25-9473565c77bb,mawããd,stem,mawããd,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['49875121-3e4e-4cd8-a4b4-4c61dcf5e10b'],2018-09-03T23:37:53Z,2019-01-14T03:36:18Z
mawããd2_7c72d834-34e1-47a5-bc92-25a7e106455a,mawããd,stem,mãwã:d̚,,,,['f9e315ae-5729-4044-afd9-f6017857d66c'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mawããd bëëh_4621987f-cb9c-49bd-ac91-be605067fc58,mawããd bëëh,phrase,mãwã:d̚ bə:h,,,{'Note': 'lit. pineapple juice'},['b603752a-2f5a-4530-9e2f-aeee071db61e'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mawyyt_5f74d4a3-54da-44ba-8ba4-d5ab20a32d82,mawyyt,stem,maˈwɨ:t˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['fe520e06-4fa1-4776-bac3-15ad10a04fbe'],2018-07-10T23:25:45Z,2018-07-10T23:32:17Z
mayb1_349e4dd8-a1ef-4b14-9928-97ae00ed26e5,mayb,stem,maɨb,,,{'bibliography': 'SIL 2011'},['7e16fe29-401f-4e39-85c3-e1d2131c90f1'],2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
mayb2_95cb9f80-3207-4f7e-8ca5-f258d4800f3e,mayb,stem,mãʔɨb̚,,,,['3cfd6cff-7ce9-408e-b125-1b8d1d34329c'],2019-01-14T03:46:56Z,2019-01-14T03:54:30Z
mayyn_d78aebcd-72b7-4625-9c88-32586feea810,mayyn,stem,maɨ:n,,,{'bibliography': 'SIL 2011'},['524e2ad3-3854-45ff-aad8-6ff4b5292003'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
maỹỹn_3ee29e3d-5352-4c3b-adf8-d17f0fcc0206,maỹỹn,stem,mãʔɨ̃:n,,,,['81d67c22-186f-4d2e-9791-90a4682266aa'],2019-01-14T03:46:56Z,2019-01-14T03:54:30Z
me3_55d072cd-437b-41d7-91ee-f93cf6856d86,me,stem,meʔ,,,{'bibliography': 'Weir 1986'},['06d1acf7-f6fb-42db-8940-7f1670215cb0'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
me1_69935547-234c-452b-a397-06c63051952f,me,stem,me,,"{'me2_b636faa8-d192-455f-a9c4-c233998d4085': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; by means of'}}",{'bibliography': 'SIL 2011'},['8924887b-cdf7-4ff1-8f77-11972f9c2cfa'],2018-03-08T07:17:53Z,2018-06-20T03:01:00Z
me2_b636faa8-d192-455f-a9c4-c233998d4085,me,stem,,"{'me1_69935547-234c-452b-a397-06c63051952f': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; by means of'}}",,,,2018-06-20T03:01:00Z,2018-06-20T03:01:40Z
mehëëm_c39cb70f-124b-4188-9602-3aca227cbe94,mehëëm,stem,mẽhə:bm,,,,['a85bd45a-5917-4840-a179-16e45ab17f1e'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mehëëm doo_bfd36b12-009d-4741-aa26-24642c4403ca,mehëëm doo,phrase,mẽhə:bm do:ʔ,,,,['1b3de5e7-5978-487c-9201-aad5e9e3d093'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mehëm_28471a19-ef36-4907-a039-ccf0e4bef3d6,mehëm,stem,me'hǝbm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['1437ba31-e115-4332-a0f1-841dd59837a6'],2018-07-08T18:36:45Z,2018-07-08T18:38:05Z
mejõ_e61e8c0f-1d91-40bf-af30-85c14aa432e1,mejõ,stem,mejõ,"{'d362da7b-f84d-47f5-8626-16875f0cc2da': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
mejũũ_08556f61-8d79-4825-b202-c10f6b715d04,mejũũ,stem,mejũ:,,,{'bibliography': 'SIL 2011'},['d362da7b-f84d-47f5-8626-16875f0cc2da'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
merʹood_1662b162-c4ec-4d14-b1cf-05095739c61b,merʹood,stem,eɾo̰:d,"{'4fa64b65-6c56-41ec-8d5b-fc6912a436ac': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2019-10-08T08:10:52Z
metëh_2a349d15-08ba-4b91-8480-9d780ef195ca,metëh,stem,metəh,"{'03c77401-7d29-449e-8690-79b696621935': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
mɨɨm2_a2418be7-62d2-404b-8f3e-6ebd2c5de915,mɨɨm,stem,mɨːm,,,{'bibliography': 'Weir 1994'},['8fd64453-4f0d-4333-8b34-fa163c51f2bc'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
mɨɨm1_db9988e2-952d-4c97-9459-82d6e116e782,mɨɨm,stem,,"{'myym_632462d5-0968-40f4-a457-813d01824927': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1994; axe'}}",,,,2018-06-20T03:02:07Z,2018-06-20T03:02:43Z
mɨ̰j_7cd38671-1bfe-4dd7-99cc-7339b1622ddc,mɨ̰j,stem,,,,,['9c14ccac-e14c-4308-8362-3cc93bac34bc'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
moo hajʹaa_06db6091-79d5-477c-a422-797dfc4e6c9b,moo hajʹaa,phrase,mo: haja̰:,,,{'bibliography': 'SIL 2011'},['3145b43d-25c5-4e04-84cc-e13164a051a2'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
moo hajaa_4e172768-431f-4ec3-bae9-ac35eb37ca87,moo hajaa,phrase,mo: haja:,"{'3145b43d-25c5-4e04-84cc-e13164a051a2': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
moo nʹaa kawʹaad_5def2f37-5800-4787-845c-d76a8cb9435c,moo nʹaa kawʹaad,phrase,mo: na̰: kawa̰:d,"{'moo nʹaa kawʹaat_82d0dccc-bff7-4bfb-802a-812407c55172': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-20T22:58:41Z,2018-06-20T01:46:10Z
moo nʹaa kawʹaat_82d0dccc-bff7-4bfb-802a-812407c55172,moo nʹaa kawʹaat,root,mo: na̰: kawa̰:t,,"{'mo nʹaa kawʹaat_11949e62-048c-4747-ae3a-be8077dfb1de': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}, 'moo nʹaa kawʹaad_5def2f37-5800-4787-845c-d76a8cb9435c': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",{'bibliography': 'SIL 2011'},['61bb1e24-6231-443a-ba04-ad4062d25ca9'],2018-03-20T22:57:47Z,2018-06-20T01:46:10Z
moo wät_b93d35b5-362a-4a1e-9cc9-ebca8539a59b,moo wät,phrase,mɔ̃:ˈwǝt˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['43443a2c-b52c-4b96-ae12-93d8f95fd8bb'],2018-03-08T07:17:53Z,2018-07-10T23:42:18Z
mooh2_3ffff461-ca95-48c1-818b-de080e69b22b,mooh,stem,,"{'mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; by means of'}}",,,,2018-06-20T03:03:02Z,2018-06-20T03:03:29Z
mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3,mooh,stem,mɔ̃:h,,"{'mooh2_3ffff461-ca95-48c1-818b-de080e69b22b': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; by means of'}}",{'bibliography': 'Fieldnotes Epps/Obert; 2018'},"['221e6436-7db1-4f75-9fca-2ed8b869232e', '5476275b-a9c8-40f2-ad43-5657776bb111']",2018-03-08T07:17:52Z,2018-07-06T20:35:04Z
mowããd_7bad8945-7ac3-4a5d-8f0b-4478f6ba744c,mowããd,stem,mowã:d,,,{'bibliography': 'SIL 2011'},['bee88a12-9488-4b64-bbc5-5e6b5a8567c5'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
muːɲ_35d0254a-73e3-4fbc-8f59-095f2104a383,muːɲ,stem,,,,,['131ef9f8-6924-4dcd-aca2-95649bc19992'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
mukejar_49cc4b48-66d2-491d-a6a9-633a44661353,mukejar,stem,mũkejaɾᵊ,,,,['c4b9371a-0a90-4cae-ae40-f8f0339df952'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
mukuːɾ_ccdfe262-1dfa-4e69-8ef1-13f330e1de52,mukuːɾ,stem,,,,,['01262f0b-5755-4740-aa2d-6fd7316cd433'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
mukuɾojaʔ_cbd1a457-c564-4810-bf4d-507fbe4cb22a,mukuɾojaʔ,stem,,,,,['e286d7e8-1450-4be7-a644-dfabf9476142'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
myyj_79d22043-a50a-490e-92dc-1dc765665621,myyj,stem,mɨ:j,,,{'bibliography': 'SIL 2011'},['acd0a02b-de35-4f49-bbd4-4a45184b76c5'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
mỹỹj_dfe6e587-6395-4e95-992c-85a4d3e70bac,mỹỹj,root,mɨ̃:j,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['aeee4bcb-7560-4420-bd87-0cc178d16e1b'],2019-11-15T21:21:51Z,2019-11-15T21:23:35Z
myym_632462d5-0968-40f4-a457-813d01824927,myym,stem,mɨ:m,,"{'mɨɨm1_db9988e2-952d-4c97-9459-82d6e116e782': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1994; axe'}}",{'bibliography': 'SIL 2011'},['8a0757b9-7617-433a-b0c8-4ba16c891c48'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
mỹỹm_97557290-0196-462e-8057-e1ef84dc9ee7,mỹỹm,stem,mɨ̃:m,,,,['05914b5d-e8d3-4f1a-8928-e15b2060dffe'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
nʹaa_1d906551-ab54-4157-8e62-1fd969e9a667,nʹaa,stem,na̰:,,,{'bibliography': 'SIL 2011'},['65e77116-ae98-458d-adc0-4fe54f86f75c'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
na1_0126d0ce-96ed-408a-bd28-66f3a462840f,na,stem,na,,,{'bibliography': 'SIL 2011'},['6c7274f4-8b5b-442d-9e05-9dfbff1f938a'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
na2_502c638d-8616-4812-b966-7966da16815b,na,stem,na,,,{'bibliography': 'Weir 1990; 1994'},['6d89a734-ee54-41e1-aa28-cdce73716a0a'],2018-03-28T21:06:03Z,2018-06-20T03:04:25Z
na3_fa915d92-ea88-4f0a-9ced-ef2f7a30fe8d,na,stem,naʔ,,,{'bibliography': 'Weir 1994'},['d0d38716-1ab4-4ba1-9100-61f1fe7c00d2'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
nä1_4b7f5948-bdce-4500-aff6-a4162c201a26,nä,stem,nʌ,,,{'bibliography': 'SIL 2011'},['ebbc4824-6c82-4c0c-81cf-bb86a066adaa'],2018-03-08T07:17:53Z,2020-01-26T04:48:34Z
na-ããj hẽ_e262cff9-ba73-4172-a5b8-d9c485093136,na-ããj hẽ,phrase,naʔã:j hɛ̃,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['9ed2449a-3f59-41ae-8c3c-42988eb4295f'],2019-11-17T03:32:21Z,2019-11-17T03:35:35Z
naam_1c6836f3-ad20-47d5-bcce-190b8102d9ed,naam,stem,nã:m,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['836ad4c9-a6c7-4f78-a151-73df4f95dc80'],2018-07-07T14:50:11Z,2018-07-07T14:50:51Z
nãbɤːh_651b7186-2efe-494e-bd70-791d86938189,nãbɤːh,stem,,,,,['7d3181fb-5f14-4f1f-b186-25785ebecb87'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
nabuuj_cb6fe9b5-c752-4979-abff-e6d8db6d476b,nabuuj,stem,naˈbu:j,,"{'nabuuj kahũũm_9097f51b-4a78-4252-a6d0-c73cd809385f': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}","{'bibliography': 'Fieldnotes Epps/Obert; 2018', 'Note': '(ji) nabuuj'}",['439b0ade-ce1c-48c9-83ac-8deba397e943'],2018-07-06T18:59:24Z,2018-07-06T19:00:44Z
nabuuj kahũũm_9097f51b-4a78-4252-a6d0-c73cd809385f,nabuuj kahũũm,phrase,na'buj kahũ:m,"{'nabuuj_cb6fe9b5-c752-4979-abff-e6d8db6d476b': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",,,['843c154d-6308-4f95-81db-043ad17866f0'],2019-11-15T21:25:46Z,2019-12-04T23:31:19Z
nad&apos;ëëd_dd993279-961b-4e7e-aaf2-0286f5a2b9e1,nad'ëëd,stem,naˈdǝʔǝd˺,,,"{'bibliography': 'Fieldnotes Epps/Obert; 2018', 'Note': 'problem: naˈdǝʔǝd˺ or naˈdɨʔɨd˺'}",['44dbdb0a-cfc6-4ae0-8ca4-c3d1963b5d78'],2018-07-08T16:56:37Z,2020-01-08T19:29:29Z
nad&apos;oots_7a84e9dc-08bc-4adf-bab3-c38926be59ef,nad'oots,root,na'doʔoɟ,,,{'bibliography': 'Epps/Obert; Fieldwork 2019'},['bd56fced-6752-4417-9976-5824d4361795'],2019-11-06T14:17:24Z,2019-11-06T14:19:20Z
nadëb1_64797e4a-07d3-4f0b-a899-0a27e395ea25,nadëb,stem,nadəb,,,{'bibliography': 'SIL 2011; Fieldnotes Epps/Obert; 2018'},"['da5147b8-3e44-4243-9577-21e04d7b8a2a', 'd6028c63-428d-48b1-8d69-4ac19bb52741']",2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
nadëb2_7a84a8e6-b357-468d-9c18-010e50f252a2,nadëb,stem,nãdəb̚,,,,['c94cfd36-762f-4e6c-bedd-38136ea02f38'],2019-01-14T03:46:56Z,2019-01-14T03:54:30Z
nadëp_327fc9f7-ee23-4503-bfa4-af3406fd1684,nadëp,stem,nadəp,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['b54cdfef-2d5a-46ad-9958-281504cc2e43'],2019-11-16T19:19:21Z,2019-11-16T19:21:23Z
naëëj_d9ca85c7-ea29-47cc-9bf8-0624e99f4f92,naëëj,stem,naə:j,"{'194b2515-9d18-4079-a9d9-9d90c46fc9f5': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
naëënh_8604bf25-763e-4f74-9f62-1229dc8c1305,naëënh,stem,naə:ɲ,,,"{'bibliography': 'Epps/Obert; Fieldnotes 2019, SIL 2011'}",['194b2515-9d18-4079-a9d9-9d90c46fc9f5'],2018-03-08T07:17:53Z,2019-12-30T14:02:49Z
